index_condition,query_condition,query_id,recall,entry_point_dist,base_layer_entry_dist,upper_layer_dist_computations,base_visited,base_dist_computations,candidates_remaining_at_termination,lb_trace_len,lb_trace_final,layer0_visits,layer1_visits,layer2_visits,layer3_visits,layer4_visits,layer5_visits,layer6_visits
incremental,far,2827,0.1,5573.480469,1458.87561,168,27,767,64,27,1531.48584,0,95,16,19,28,10,0
incremental,far,2828,0.1,6253.089844,1568.162964,128,26,701,55,26,1670.623047,0,32,32,26,28,10,0
incremental,far,2829,0.3,5696.736816,4592.740234,129,57,1627,152,57,1439.785645,0,48,16,46,9,10,0
incremental,far,2830,0.2,4998.958008,3918.533447,112,37,994,132,37,1414.035645,0,16,31,46,9,10,0
incremental,far,2831,0.3,5251.134766,3961.774902,126,53,1558,148,53,1501.400879,0,16,32,44,24,10,0
incremental,far,2832,0.3,6262.487305,1430.251099,159,25,738,53,25,1542.89209,0,48,47,45,9,10,0
incremental,far,2833,0.2,5563.175781,4152.912598,129,44,1215,168,44,1518.235107,0,48,32,30,9,10,0
incremental,far,2834,0.5,6104.973145,4890.810547,101,40,1096,159,40,1430.808228,0,11,15,48,17,10,0
incremental,far,2835,0.0,6621.944336,5282.68457,90,25,684,64,25,5024.65332,0,10,15,46,9,10,0
incremental,far,2836,0.0,5581.040039,4259.949707,110,27,800,58,27,4152.908203,0,32,45,14,9,10,0
incremental,far,2837,0.0,5562.70166,4412.107422,94,28,730,58,28,4497.916504,0,48,13,14,9,10,0
incremental,far,2838,0.2,5584.048828,1525.164185,165,24,677,47,24,1410.001953,0,77,32,30,16,10,0
incremental,far,2839,0.2,5600.654297,4956.161621,104,41,1138,167,41,1770.287842,0,16,16,46,16,10,0
incremental,far,2840,0.5,6780.847656,1864.878662,118,22,611,60,22,1699.910278,0,16,32,51,9,10,0
incremental,far,2841,0.2,6276.524902,4940.821777,107,66,1872,154,66,1568.927124,0,16,48,16,17,10,0
incremental,far,2842,0.1,5900.810059,4930.749512,129,55,1479,150,55,1578.5271,0,16,48,46,9,10,0
incremental,far,2843,0.0,6377.625488,4767.484375,91,26,729,63,26,4848.370117,0,16,32,16,17,10,0
incremental,far,2844,0.2,6591.387695,4938.521973,62,40,1075,113,40,1612.876831,0,16,13,14,9,10,0
incremental,far,2845,0.5,5508.020508,4342.15625,104,41,1140,158,41,1497.111328,0,16,16,46,16,10,0
incremental,far,2846,0.0,5995.11084,4653.085449,135,21,589,56,21,4655.76416,0,16,32,60,17,10,0
incremental,far,2847,0.0,5650.558594,4518.369141,129,23,653,68,23,4572.666504,0,32,48,30,9,10,0
incremental,far,2848,0.4,5628.958984,1831.077515,132,34,912,74,34,1724.858887,0,32,26,11,53,10,0
incremental,far,2849,0.1,5615.363281,4418.76416,73,49,1384,160,49,1723.459351,0,27,13,14,9,10,0
incremental,far,2850,0.2,7100.875,5279.831055,94,30,846,127,30,1742.470825,0,16,45,14,9,10,0
incremental,far,2851,0.2,6660.404785,5122.097656,90,53,1517,158,53,1820.763062,0,10,15,46,9,10,0
incremental,far,2852,0.3,5349.34668,4153.843262,113,48,1416,158,48,1424.696899,0,16,32,46,9,10,0
incremental,far,2853,0.2,6346.251465,1672.002686,102,24,710,73,24,1540.390991,0,16,15,52,9,10,0
incremental,far,2854,0.0,6429.952637,5246.530762,81,35,913,55,35,4982.642578,0,16,16,30,9,10,0
incremental,far,2855,0.0,6370.67334,4563.053223,91,28,839,52,28,4922.59668,0,16,32,16,17,10,0
incremental,far,2856,0.4,5501.064941,3910.603027,161,53,1465,136,53,1599.637085,0,48,32,62,9,10,0
incremental,far,2857,0.0,5279.546875,4222.036621,107,32,933,74,32,3946.346436,0,32,32,16,17,10,0
incremental,far,2858,0.3,5469.571777,4252.649414,110,50,1453,152,50,1549.420532,0,16,61,14,9,10,0
incremental,far,2859,0.1,5911.513184,1936.496826,91,38,1023,75,38,1787.29126,0,16,26,11,28,10,0
incremental,far,2860,0.0,6113.436523,5140.989746,76,27,726,76,27,5036.922363,0,14,29,14,9,10,0
incremental,far,2861,0.2,6330.499512,5290.545898,62,43,1135,115,43,1658.385132,0,16,13,14,9,10,0
incremental,far,2862,0.4,7064.969238,5469.481445,91,40,1107,164,40,1711.751831,0,16,32,16,17,10,0
incremental,far,2863,0.2,6354.922363,2129.987061,125,22,641,77,22,1730.580444,0,17,12,32,54,10,0
incremental,far,2864,0.3,5202.052246,1787.717773,140,23,610,62,23,1730.026733,0,32,28,61,9,10,0
incremental,far,2865,0.1,6527.300781,5477.002441,94,28,759,128,28,2066.527832,0,16,45,14,9,10,0
incremental,far,2866,0.0,5782.353516,4439.589844,133,37,1049,90,37,4338.793457,0,16,16,45,46,10,0
incremental,far,2867,0.0,6747.071289,5202.864746,78,35,1025,56,35,5387.775879,0,32,13,14,9,10,0
incremental,far,2868,0.2,5962.702148,4529.651367,91,45,1257,162,45,1549.477661,0,16,32,16,17,10,0
incremental,far,2869,0.1,6558.822754,4937.98291,129,59,1693,152,59,1853.856323,0,32,32,46,9,10,0
incremental,far,2870,0.1,5390.108398,1441.035645,114,23,641,46,23,1584.788818,0,32,22,22,28,10,0
incremental,far,2871,0.1,5832.228027,1678.937134,112,28,810,68,28,1572.882812,0,32,16,45,9,10,0
incremental,far,2872,0.1,6100.432617,4659.108398,120,32,841,145,32,1494.494019,0,16,32,46,16,10,0
incremental,far,2873,0.4,6333.644531,5123.399414,91,48,1350,175,48,1620.864868,0,16,32,16,17,10,0
incremental,far,2874,0.1,6105.755371,1689.281006,125,24,688,59,24,1727.432007,0,48,13,45,9,10,0
incremental,far,2875,0.0,5787.742188,4773.082031,98,29,774,69,29,4674.953125,0,16,16,32,24,10,0
incremental,far,2876,0.1,5919.430664,4738.226074,137,40,1096,152,40,1740.078979,0,48,32,16,31,10,0
incremental,far,2877,0.0,5856.968262,4482.76709,91,22,620,61,22,4652.251953,0,16,32,16,17,10,0
incremental,far,2878,0.0,6221.885742,4625.513672,91,22,665,64,22,4571.76416,0,16,32,16,17,10,0
incremental,far,2879,0.3,5847.788086,4405.411133,91,33,935,150,33,1699.006836,0,16,32,16,17,10,0
incremental,far,2880,0.5,6122.101562,5198.673828,62,35,968,151,35,1560.455811,0,16,13,14,9,10,0
incremental,far,2881,0.2,6363.69043,5180.146973,97,56,1539,169,56,1698.959961,0,16,16,46,9,10,0
incremental,far,2882,0.5,5782.362793,4650.089355,107,46,1291,163,46,1552.815552,0,16,48,16,17,10,0
incremental,far,2883,0.0,5627.190918,4530.339844,67,26,744,82,26,4297.23584,0,1,3,36,17,10,0
incremental,far,2884,0.0,5817.102051,4474.11377,91,20,576,61,20,4609.939941,0,16,32,16,17,10,0
incremental,far,2885,0.3,6140.213379,4414.806152,97,35,1017,145,35,1739.26001,0,32,16,30,9,10,0
incremental,far,2886,0.0,5499.006348,4487.995117,81,24,638,55,24,4371.520996,0,16,16,30,9,10,0
incremental,far,2887,0.4,6224.840332,4983.310059,88,36,955,157,36,1738.657959,0,16,16,14,32,10,0
incremental,far,2888,0.2,5774.428223,4337.567871,110,31,847,142,31,1576.717773,0,16,61,14,9,10,0
incremental,far,2889,0.0,5817.296875,4363.534668,94,31,869,61,31,4363.534668,0,16,45,14,9,10,0
incremental,far,2890,0.0,6427.095215,5012.767578,169,25,755,72,25,5008.504395,0,75,16,59,9,10,0
incremental,far,2891,0.0,5604.943359,4372.185547,161,25,699,65,25,4383.668945,0,16,64,62,9,10,0
incremental,far,2892,0.2,5999.703125,4738.356934,130,28,784,118,28,1646.585205,0,32,32,32,24,10,0
incremental,far,2893,0.3,5708.878418,4456.724121,97,53,1479,144,53,1622.76416,0,16,32,30,9,10,0
incremental,far,2894,0.1,6013.759277,1688.915771,129,23,662,80,23,1728.770752,0,32,26,52,9,10,0
incremental,far,2895,0.4,6495.380371,5038.932617,91,63,1699,156,63,1619.793701,0,16,32,16,17,10,0
incremental,far,2896,0.0,5663.070801,5373.543457,98,30,847,80,30,4837.849609,0,16,16,16,40,10,0
incremental,far,2897,0.2,6213.85498,5024.970703,94,47,1305,153,47,1697.391479,0,48,13,14,9,10,0
incremental,far,2898,0.3,5780.188965,4379.44873,142,65,1813,184,65,1462.829346,0,80,29,14,9,10,0
incremental,far,2899,0.1,5630.552246,1556.752686,128,21,606,61,21,1529.17395,0,32,34,43,9,10,0
incremental,far,2900,0.2,5631.068359,1542.305176,116,22,645,73,22,1442.306152,0,32,22,43,9,10,0
incremental,far,2901,0.0,5905.561523,4138.506348,94,25,692,57,25,4261.654297,0,16,16,43,9,10,0
incremental,far,2902,0.1,5763.333496,4471.104492,161,42,1163,137,42,1484.734131,0,48,16,48,39,10,0
incremental,far,2903,0.2,5398.782715,4345.129395,130,47,1341,187,47,1684.396118,0,16,32,48,24,10,0
incremental,far,2904,0.0,5884.734375,4981.86084,117,30,845,73,30,4762.240234,0,16,45,29,17,10,0
incremental,far,2905,0.0,5448.015137,4308.056641,91,29,855,73,29,4218.568848,0,16,32,16,17,10,0
incremental,far,2906,0.0,5547.104492,4538.958984,117,37,1029,71,37,4360.010742,0,16,45,29,17,10,0
incremental,far,2907,0.1,5645.61377,4370.354004,91,35,984,139,35,1721.17041,0,16,32,16,17,10,0
incremental,far,2908,0.0,5511.486328,4159.816895,120,26,734,69,26,4236.767578,0,16,16,48,30,10,0
incremental,far,2909,0.0,6170.702637,5010.337891,55,33,918,82,33,4899.522461,0,2,3,23,17,10,0
incremental,far,2910,0.1,4810.056152,1695.654053,131,20,564,67,20,1723.619995,0,57,20,16,28,10,0
incremental,far,2911,0.2,5803.296875,1936.092529,192,21,597,60,21,1842.126099,0,77,32,48,25,10,0
incremental,far,2912,0.1,6188.527344,1939.103882,156,30,853,71,30,1848.290527,0,32,38,67,9,10,0
incremental,far,2913,0.0,6099.67334,4826.290039,145,26,729,61,26,4816.848633,0,16,48,62,9,10,0
incremental,far,2914,0.1,5976.787109,1783.112671,118,28,812,51,28,1651.944336,0,16,32,51,9,10,0
incremental,far,2915,0.0,5063.962402,3873.602051,139,43,1203,69,43,3914.537598,0,16,32,64,17,10,0
incremental,far,2916,0.3,5667.199219,4446.394531,88,50,1420,188,50,1610.286987,0,16,16,14,32,10,0
incremental,far,2917,0.0,5768.817383,4582.535156,91,35,999,73,35,4579.787598,0,16,32,16,17,10,0
incremental,far,2918,0.0,5581.185059,4556.165527,97,32,946,69,32,4362.261719,0,16,32,30,9,10,0
incremental,far,2919,0.0,5328.580078,4348.53125,91,23,671,74,23,4417.729004,0,16,32,16,17,10,0
incremental,far,2920,0.0,6379.76123,4628.278809,142,21,545,50,21,4918.293945,0,16,93,14,9,10,0
incremental,far,2921,0.2,5373.166992,4491.436523,91,42,1270,155,42,1463.879028,0,16,32,16,17,10,0
incremental,far,2922,0.2,6614.379883,1714.55249,175,25,725,70,25,1742.709595,0,47,54,55,9,10,0
incremental,far,2923,0.0,5803.04248,4709.272461,91,22,654,72,22,4644.930176,0,16,32,16,17,10,0
incremental,far,2924,0.2,6203.395508,4959.147949,113,41,1164,151,41,1786.747925,0,16,16,62,9,10,0
incremental,far,2925,0.2,5509.335449,1677.816406,122,29,816,68,29,1541.268555,0,14,27,62,9,10,0
incremental,far,2926,0.0,5813.543457,4329.572266,91,28,794,65,28,4468.933105,0,16,32,16,17,10,0
incremental,far,2927,0.3,6489.765137,5071.635254,129,41,1177,157,41,1813.561646,0,32,16,62,9,10,0
incremental,far,2928,0.0,5161.168945,3923.6521,107,21,618,57,21,3990.568115,0,32,32,16,17,10,0
incremental,far,2929,0.4,5255.783203,4322.460449,105,27,783,163,27,1337.644287,0,16,32,16,31,10,0
incremental,far,2930,0.0,5898.973145,4472.12207,117,39,1118,59,39,4701.737793,0,14,48,9,36,10,0
incremental,far,2931,0.0,5778.600098,4189.920898,91,26,740,71,26,4375.588867,0,16,32,16,17,10,0
incremental,far,2932,0.0,6571.155273,5222.497559,91,21,610,72,21,5204.591797,0,16,32,16,17,10,0
incremental,far,2933,0.0,6487.802734,4697.862305,81,32,918,65,32,4617.797363,0,16,16,30,9,10,0
incremental,far,2934,0.1,5695.963867,4653.904297,129,37,1031,136,37,1748.823364,0,16,48,46,9,10,0
incremental,far,2935,0.0,5448.96875,4397.587891,94,24,713,71,24,4367.475098,0,48,13,14,9,10,0
incremental,far,2936,0.2,5620.871094,4550.663574,124,51,1413,162,51,1770.518311,0,14,11,48,41,10,0
incremental,far,2937,0.2,5883.602051,1608.359863,134,22,637,61,22,1585.738403,0,32,32,51,9,10,0
incremental,far,2938,0.1,6535.637695,5120.941406,94,37,940,138,37,1679.694336,0,16,45,14,9,10,0
incremental,far,2939,0.2,5692.376465,1613.292847,122,27,788,67,27,1627.478516,0,16,29,58,9,10,0
incremental,far,2940,0.0,5638.770996,4358.106445,132,29,794,61,29,4335.266113,0,54,16,9,43,10,0
incremental,far,2941,0.0,5912.865234,4722.581055,91,27,793,62,27,4843.15918,0,16,32,16,17,10,0
incremental,far,2942,0.0,5532.808594,1751.169922,128,25,747,65,25,1726.843994,0,48,26,16,28,10,0
incremental,far,2943,0.1,6393.725586,4863.855469,155,39,1018,144,39,1732.04834,0,32,16,80,17,10,0
incremental,far,2944,0.3,5447.472168,3893.260498,91,40,1141,144,40,1604.182129,0,16,32,16,17,10,0
incremental,far,2945,0.0,6279.077637,4555.617676,91,21,554,61,21,4820.666992,0,16,32,16,17,10,0
incremental,far,2946,0.0,6491.493164,5045.722656,91,26,750,78,26,4964.432129,0,16,32,16,17,10,0
incremental,far,2947,0.2,5336.046875,4260.119141,91,48,1271,164,48,1449.792969,0,16,32,16,17,10,0
incremental,far,2948,0.3,5938.699219,4867.097656,133,35,1014,142,35,1365.967041,0,16,16,45,46,10,0
incremental,far,2949,0.0,6083.186035,4743.844727,97,24,559,57,24,4643.758789,0,16,16,46,9,10,0
incremental,far,2950,0.0,6448.737305,5035.381836,113,45,1238,153,45,1929.157837,0,16,16,62,9,10,0
incremental,far,2951,0.0,6441.109863,5249.897461,120,28,822,71,28,5266.289551,0,16,71,14,9,10,0
incremental,far,2952,0.0,5354.272949,4438.634766,113,58,1663,153,58,1534.826416,0,16,48,30,9,10,0
incremental,far,2953,0.4,5867.60498,4627.112305,94,34,974,160,34,1687.109009,0,48,13,14,9,10,0
incremental,far,2954,0.5,6005.192871,4390.21582,137,44,1172,151,44,1581.588867,0,16,48,46,17,10,0
incremental,far,2955,0.0,6719.574219,1706.97998,111,26,757,65,26,1796.214355,0,32,16,25,28,10,0
incremental,far,2956,0.5,6172.334961,5042.348633,91,64,1841,163,64,1496.594849,0,16,32,16,17,10,0
incremental,far,2957,0.0,6181.809082,5148.999023,94,31,916,69,31,5033.324219,0,16,45,14,9,10,0
incremental,far,2958,0.3,5940.970215,4922.82666,113,33,958,165,33,1607.033447,0,16,48,30,9,10,0
incremental,far,2959,0.0,5476.947266,4172.881348,91,23,674,72,23,4194.326172,0,16,32,16,17,10,0
incremental,far,2960,0.4,5953.561035,1606.289307,149,31,862,75,31,1467.709839,0,61,32,30,16,10,0
incremental,far,2961,0.0,5644.780273,4203.160645,103,26,729,59,26,4272.850098,0,23,11,28,31,10,0
incremental,far,2962,0.1,5259.729492,1705.619629,98,24,707,77,24,1638.065918,0,16,20,43,9,10,0
incremental,far,2963,0.2,5489.930176,4799.201172,92,33,960,154,33,1518.130859,0,30,29,14,9,10,0
incremental,far,2964,0.0,6041.112793,5049.901367,55,27,766,75,27,4814.649902,0,2,3,23,17,10,0
incremental,far,2965,0.0,5822.368652,4418.725098,91,22,641,70,22,4495.156738,0,16,32,16,17,10,0
incremental,far,2966,0.0,5593.383789,4488.439941,127,23,678,62,23,4600.003906,0,48,29,16,24,10,0
incremental,far,2967,0.4,6454.580078,5189.822266,62,40,1075,156,40,1548.055908,0,16,16,19,1,10,0
incremental,far,2968,0.0,5768.533691,4203.840332,91,27,752,67,27,4243.30957,0,16,32,16,17,10,0
incremental,far,2969,0.2,6696.108398,5039.924316,62,31,796,116,31,1566.229126,0,16,13,14,9,10,0
incremental,far,2970,0.0,5271.921875,3592.898193,128,24,683,65,24,3826.386475,0,16,47,46,9,10,0
incremental,far,2971,0.0,6726.844727,1805.678955,145,26,716,64,26,1783.487427,0,92,3,23,17,10,0
incremental,far,2972,0.0,5633.049316,4306.862305,145,30,872,73,30,4213.493652,0,64,16,46,9,10,0
incremental,far,2973,0.2,6309.349609,4648.381836,91,49,1397,160,49,1501.574829,0,16,32,16,17,10,0
incremental,far,2974,0.4,5952.89502,4800.263672,95,50,1364,170,50,1474.807617,0,16,16,14,39,10,0
incremental,far,2975,0.2,6975.952148,1944.01062,112,22,586,58,22,1897.569946,0,32,16,45,9,10,0
incremental,far,2976,0.0,6551.77832,4828.318359,91,30,815,62,30,4596.014648,0,16,32,16,17,10,0
incremental,far,2977,0.5,5223.533691,4024.075684,78,62,1735,158,62,1450.331055,0,16,29,14,9,10,0
incremental,far,2978,0.3,5954.047363,4755.411621,110,47,1292,171,47,1527.932007,0,32,45,14,9,10,0
incremental,far,2979,0.3,5553.50293,4162.721191,92,37,1050,145,37,1566.734497,0,30,29,14,9,10,0
incremental,far,2980,0.0,6618.111816,4670.144531,91,25,706,70,25,4810.895508,0,16,32,16,17,10,0
incremental,far,2981,0.3,5300.083008,1520.934814,113,27,784,69,27,1472.843628,0,48,16,11,28,10,0
incremental,far,2982,0.0,5390.18457,4156.883789,94,24,669,69,24,4272.380371,0,48,13,14,9,10,0
incremental,far,2983,0.0,5814.206055,4625.968262,90,32,940,70,32,4467.21582,0,10,15,46,9,10,0
incremental,far,2984,0.4,5726.300293,4200.575684,145,39,1115,152,39,1489.439941,0,16,32,78,9,10,0
incremental,far,2985,0.3,6159.983398,4999.841309,62,26,688,100,26,1529.988647,0,16,13,14,9,10,0
incremental,far,2986,0.2,7173.917969,5816.138672,91,54,1441,147,54,1813.037476,0,16,32,16,17,10,0
incremental,far,2987,0.1,5809.148438,4556.918945,108,35,931,145,35,1624.368652,0,46,29,14,9,10,0
incremental,far,2988,0.6,5549.572754,1237.163574,185,29,817,60,29,1437.273682,0,80,32,15,48,10,0
incremental,far,2989,0.0,6119.582031,4714.740234,107,27,765,56,27,4878.842773,0,32,32,16,17,10,0
incremental,far,2990,0.0,5845.003906,4573.427246,91,22,568,70,22,4512.045898,0,16,32,16,17,10,0
incremental,far,2991,0.0,5797.591797,4781.845215,94,35,947,78,35,4811.296875,0,48,13,14,9,10,0
incremental,far,2992,0.0,6024.765625,4889.521973,107,27,782,61,27,4718.223145,0,16,32,32,17,10,0
incremental,far,2993,0.0,6649.766602,5520.135742,75,30,833,64,30,5342.913086,0,16,16,16,17,10,0
incremental,far,2994,0.3,6215.881348,4632.760254,90,43,1124,123,43,1544.823242,0,10,15,46,9,10,0
incremental,far,2995,0.0,5556.338867,4164.064453,91,33,878,67,33,4255.665039,0,16,32,16,17,10,0
incremental,far,2996,0.2,6452.644043,5293.325195,71,38,1087,143,38,1641.353638,0,18,3,23,17,10,0
incremental,far,2997,0.5,6948.537109,5455.753418,98,33,934,146,33,1758.077881,0,16,16,16,40,10,0
incremental,far,2998,0.2,5801.554199,4660.899414,107,54,1544,143,54,1610.199951,0,16,16,48,17,10,0
incremental,far,2999,0.0,5781.244141,4574.048828,113,22,601,58,22,4776.103027,0,16,48,30,9,10,0
incremental,far,3000,0.0,5745.886719,4029.042969,128,21,606,51,21,4403.027832,0,32,31,46,9,10,0
incremental,far,3001,0.2,5894.966309,1641.844971,114,28,799,73,28,1515.621216,0,16,31,29,28,10,0
incremental,far,3002,0.4,5856.706543,1622.924683,109,26,717,65,26,1506.087769,0,16,26,26,31,10,0
incremental,far,3003,0.0,5625.464844,4716.413086,110,21,632,60,21,4750.227051,0,32,45,14,9,10,0
incremental,far,3004,0.1,6123.90332,1698.663818,107,21,621,54,21,1553.459961,0,16,27,11,43,10,0
incremental,far,3005,0.3,5884.677734,1569.775879,183,23,680,52,23,1666.586792,0,60,32,64,17,10,0
incremental,far,3006,0.4,5417.003418,1539.141113,117,28,771,72,28,1575.994019,0,32,31,11,38,5,0
incremental,far,3007,0.4,5863.952637,4545.045898,145,47,1317,133,47,1523.135986,0,32,48,46,9,10,0
incremental,far,3008,0.0,5569.964355,4697.53125,110,29,851,69,29,4607.687988,0,32,45,14,9,10,0
incremental,far,3009,0.1,6688.451172,1603.766113,149,23,665,49,23,1847.389526,0,61,32,30,16,10,0
incremental,far,3010,0.0,5438.623047,4383.61377,62,25,631,108,25,1462.222778,0,16,13,14,9,10,0
incremental,far,3011,0.0,5847.493652,4444.694336,129,21,627,66,21,4518.928711,0,16,32,62,9,10,0
incremental,far,3012,0.2,5287.705078,4078.535645,126,47,1361,151,47,1635.908081,0,48,45,14,9,10,0
incremental,far,3013,0.5,5570.861816,1485.441895,118,34,960,80,34,1346.990479,0,32,15,52,9,10,0
incremental,far,3014,0.5,5843.095703,4171.921387,110,46,1281,147,46,1601.845947,0,64,13,14,9,10,0
incremental,far,3015,0.3,6376.061523,5070.069336,97,57,1440,166,57,1579.339966,0,16,16,46,9,10,0
incremental,far,3016,0.0,5068.385254,4019.387939,122,23,627,54,23,4019.387939,0,39,15,41,17,10,0
incremental,far,3017,0.2,6168.510742,4807.5,155,38,1031,160,38,1617.870361,0,32,32,64,17,10,0
incremental,far,3018,0.0,5468.665527,4247.40625,176,25,713,64,25,4289.442383,0,16,80,61,9,10,0
incremental,far,3019,0.0,5749.833984,4643.522949,97,32,932,82,32,4528.761719,0,16,12,42,17,10,0
incremental,far,3020,0.0,6689.84082,5188.261719,103,22,555,46,22,5364.241699,0,23,11,28,31,10,0
incremental,far,3021,0.0,5787.94873,4709.406738,62,25,641,106,25,1707.519043,0,16,13,14,9,10,0
incremental,far,3022,0.5,6223.355469,4943.875488,113,32,847,134,32,1749.178101,0,16,16,62,9,10,0
incremental,far,3023,0.0,5680.580078,4337.758301,75,25,727,68,25,4301.931152,0,16,16,16,17,10,0
incremental,far,3024,0.4,5686.223145,4477.611328,145,38,1039,157,38,1453.303833,0,64,16,46,9,10,0
incremental,far,3025,0.0,5240.230469,3741.786621,113,21,524,42,21,3941.095703,0,16,48,30,9,10,0
incremental,far,3026,0.0,5613.14502,4628.076172,90,35,1007,80,35,4556.735352,0,10,15,46,9,10,0
incremental,far,3027,0.2,6759.442383,5216.718262,81,33,931,136,33,1662.561035,0,16,16,30,9,10,0
incremental,far,3028,0.0,6194.666992,4551.600586,103,28,777,61,28,4677.031738,0,12,32,40,9,10,0
incremental,far,3029,0.2,6276.935059,5250.841309,55,41,1095,163,41,1584.130249,0,2,3,23,17,10,0
incremental,far,3030,0.0,5522.485352,4460.07373,113,23,662,60,23,4562.18457,0,32,16,46,9,10,0
incremental,far,3031,0.0,6096.52832,4518.908203,91,28,688,85,28,4518.908203,0,16,32,16,17,10,0
incremental,far,3032,0.0,5212.280273,4263.42627,91,24,697,75,24,4110.69043,0,16,32,16,17,10,0
incremental,far,3033,0.0,5831.193359,4331.041016,91,26,727,64,26,4506.236816,0,16,32,16,17,10,0
incremental,far,3034,0.0,5567.094727,4379.475586,94,25,763,79,25,4229.478516,0,16,16,16,36,10,0
incremental,far,3035,0.4,5515.258301,4138.623047,100,36,953,158,36,1512.227173,0,25,32,16,17,10,0
incremental,far,3036,0.2,5685.106445,4638.519043,90,40,1090,148,40,1445.461182,0,10,15,46,9,10,0
incremental,far,3037,0.0,5685.163086,4695.685059,101,29,771,77,29,4389.858398,0,11,15,48,17,10,0
incremental,far,3038,0.0,5728.125,1385.312134,164,27,816,72,27,1424.227905,0,48,46,51,9,10,0
incremental,far,3039,0.0,5460.051758,4110.437988,154,31,864,67,31,4105.570801,0,16,63,48,17,10,0
incremental,far,3040,0.4,6863.349609,5200.016113,62,27,675,111,27,1733.218018,0,16,13,14,9,10,0
incremental,far,3041,0.0,5189.348633,3861.59668,128,33,963,59,33,4076.760254,0,32,31,46,9,10,0
incremental,far,3042,0.0,5644.404785,4272.686523,107,23,640,56,23,4378.60498,0,32,32,16,17,10,0
incremental,far,3043,0.0,6724.445312,1697.258911,129,21,591,71,21,1706.276978,0,32,48,11,28,10,0
incremental,far,3044,0.2,5867.273438,1776.973877,110,21,583,74,21,1610.978882,0,16,40,16,28,10,0
incremental,far,3045,0.1,5717.052246,4232.552246,104,52,1412,151,52,1649.94165,0,16,16,46,16,10,0
incremental,far,3046,0.0,5696.067383,4186.841309,91,37,958,75,37,4308.449219,0,16,32,16,17,10,0
incremental,far,3047,0.3,6107.569336,5133.776367,91,47,1266,156,47,1642.499512,0,16,32,16,17,10,0
incremental,far,3048,0.0,6701.308594,5037.040527,112,20,543,62,20,5295.695801,0,16,31,46,9,10,0
incremental,far,3049,0.0,6504.120117,5266.977539,142,30,866,58,30,5418.672852,0,48,61,14,9,10,0
incremental,far,3050,0.0,5666.030273,4478.256348,129,35,1048,68,35,4251.682129,0,16,32,62,9,10,0
incremental,far,3051,0.3,6173.529785,1696.737061,112,26,744,67,26,1749.563599,0,16,32,45,9,10,0
incremental,far,3052,0.4,5905.488281,4850.444336,94,35,1014,157,35,1653.43042,0,16,45,14,9,10,0
incremental,far,3053,0.1,5717.275391,4197.943359,91,46,1250,127,46,1612.400391,0,16,32,16,17,10,0
incremental,far,3054,0.2,5677.130859,1466.087036,159,24,698,66,24,1579.531006,0,32,28,56,33,10,0
incremental,far,3055,0.0,5857.975586,4585.210938,120,20,517,63,20,4587.169922,0,16,32,46,16,10,0
incremental,far,3056,0.0,5506.870117,4281.763672,136,49,1386,157,49,1633.458252,0,32,32,46,16,10,0
incremental,far,3057,0.0,5656.672363,4317.98584,113,31,843,71,31,4297.893555,0,16,16,62,9,10,0
incremental,far,3058,0.0,5959.412598,4326.438965,128,20,546,53,20,4592.309082,0,32,31,46,9,10,0
incremental,far,3059,0.0,5885.499023,4587.800293,104,25,663,67,25,4675.696289,0,16,16,46,16,10,0
incremental,far,3060,0.3,6488.519531,1189.64563,100,23,666,59,23,1472.574707,0,16,16,30,28,10,0
incremental,far,3061,0.4,5545.583008,4476.186523,134,47,1318,159,47,1671.155884,0,16,32,32,44,10,0
incremental,far,3062,0.0,5750.326172,4743.529297,91,24,670,67,24,4817.62207,0,16,32,16,17,10,0
incremental,far,3063,0.0,5204.535156,4210.211426,91,21,551,64,21,4233.930176,0,16,32,16,17,10,0
incremental,far,3064,0.0,5956.839844,4369.921875,91,37,1065,64,37,4635.758301,0,16,32,16,17,10,0
incremental,far,3065,0.1,6101.053223,4867.339355,112,41,1072,142,41,1679.136719,0,16,31,46,9,10,0
incremental,far,3066,0.3,6709.000488,5314.536621,87,59,1676,197,59,1629.988281,0,34,3,23,17,10,0
incremental,far,3067,0.5,6024.629883,4499.821777,94,45,1303,163,45,1425.543457,0,32,29,14,9,10,0
incremental,far,3068,0.0,5909.620117,4827.761719,113,30,827,75,30,4634.825684,0,12,32,13,46,10,0
incremental,far,3069,0.2,6463.749023,4974.709473,110,42,1191,160,42,1552.044189,0,64,13,14,9,10,0
incremental,far,3070,0.0,5987.870605,4737.726074,110,27,743,61,27,4674.39209,0,48,29,14,9,10,0
incremental,far,3071,0.2,5414.163574,1544.588989,190,21,609,66,21,1527.573608,0,77,32,62,9,10,0
incremental,far,3072,0.0,5970.284668,4783.72998,107,28,734,58,28,4691.015137,0,32,16,32,17,10,0
incremental,far,3073,0.0,5692.487305,4593.410645,93,26,760,76,26,4247.90625,0,16,16,16,35,10,0
incremental,far,3074,0.0,6520.671875,4959.651367,91,26,746,72,26,5045.181641,0,16,32,16,17,10,0
incremental,far,3075,0.2,5675.621582,1530.070801,120,26,733,71,26,1500.224487,0,16,40,45,9,10,0
incremental,far,3076,0.0,5908.753418,4664.507812,120,21,620,66,21,4735.811523,0,16,32,46,16,10,0
