query_id,window,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
1704,mild_drift,0.9,3655.559814453125,3185.8583984375,45,200,1475,334,200,0,22,15,8,0,0
1705,mild_drift,0.9,3697.021728515625,3221.881591796875,45,201,1466,328,201,0,22,15,8,0,0
1706,mild_drift,1.0,2968.9111328125,2359.07080078125,60,200,1507,334,200,0,38,14,8,0,0
1707,mild_drift,0.8,3632.4111328125,3301.18359375,39,201,1551,349,201,0,9,22,8,0,0
1708,mild_drift,0.8,3705.208984375,3369.2978515625,39,201,1543,344,201,0,9,22,8,0,0
1709,mild_drift,1.0,4319.990234375,3807.27587890625,39,202,1518,339,202,0,25,6,8,0,0
1710,mild_drift,0.8,3603.6396484375,3274.89453125,39,201,1545,328,201,0,9,22,8,0,0
1711,mild_drift,1.0,4317.69677734375,3792.89892578125,39,202,1523,341,202,0,25,6,8,0,0
1712,mild_drift,0.8,3683.406005859375,3337.4130859375,63,200,1544,347,200,0,23,32,8,0,0
1713,mild_drift,1.0,4291.9609375,3766.722900390625,39,201,1522,345,201,0,25,6,8,0,0
1714,mild_drift,1.0,3569.7578125,2747.938232421875,35,200,1494,319,200,0,6,21,8,0,0
1715,mild_drift,0.8,3666.938720703125,3326.884033203125,39,201,1542,332,201,0,9,22,8,0,0
1716,mild_drift,0.8,3668.98486328125,3322.046630859375,63,200,1531,349,200,0,23,32,8,0,0
1717,mild_drift,1.0,4328.8896484375,3810.6298828125,39,202,1518,336,202,0,25,6,8,0,0
1718,mild_drift,0.9,3658.377197265625,3196.93603515625,45,200,1478,336,200,0,22,15,8,0,0
1719,mild_drift,0.0,4307.4560546875,4233.96484375,42,200,1495,333,200,0,16,22,4,0,0
1720,mild_drift,0.8,3645.961669921875,3312.115966796875,39,202,1555,343,202,0,9,22,8,0,0
1721,mild_drift,0.9,3667.925537109375,3210.58544921875,45,200,1471,321,200,0,22,15,8,0,0
1722,mild_drift,0.8,3670.717529296875,3325.49609375,63,200,1541,335,200,0,23,32,8,0,0
1723,mild_drift,0.9,3665.67236328125,3199.427490234375,45,200,1475,320,200,0,22,15,8,0,0
1724,mild_drift,0.8,3683.45068359375,3339.8046875,63,200,1541,356,200,0,23,32,8,0,0
1725,mild_drift,1.0,4293.20458984375,3772.5576171875,39,202,1535,335,202,0,25,6,8,0,0
1726,mild_drift,0.8,3678.925048828125,3357.02197265625,39,201,1536,345,201,0,9,22,8,0,0
1727,mild_drift,0.8,3673.313232421875,3334.08349609375,63,201,1551,347,201,0,23,32,8,0,0
1728,mild_drift,1.0,4341.5302734375,3829.39208984375,39,201,1517,335,201,0,25,6,8,0,0
1729,mild_drift,0.0,4274.50146484375,4202.5908203125,42,201,1505,336,201,0,16,22,4,0,0
1730,mild_drift,0.9,3692.7919921875,3225.77734375,45,200,1468,322,200,0,22,15,8,0,0
1731,mild_drift,1.0,4277.203125,3755.553955078125,39,201,1524,339,201,0,25,6,8,0,0
1732,mild_drift,0.8,3664.6328125,3347.74462890625,39,201,1548,336,201,0,9,22,8,0,0
1733,mild_drift,0.8,3660.0595703125,3327.807373046875,39,203,1549,331,203,0,9,22,8,0,0
1734,mild_drift,0.0,4334.966796875,4264.5126953125,44,200,1493,335,200,0,16,20,8,0,0
1735,mild_drift,1.0,4317.822265625,3800.871337890625,39,202,1525,334,202,0,25,6,8,0,0
1736,mild_drift,0.9,3658.182373046875,3176.30908203125,45,200,1475,326,200,0,22,15,8,0,0
1737,mild_drift,0.9,3679.290771484375,3210.543212890625,45,200,1470,321,200,0,22,15,8,0,0
1738,mild_drift,1.0,4298.8876953125,3782.731689453125,39,201,1525,355,201,0,25,6,8,0,0
1739,mild_drift,0.9,3689.310791015625,3218.27587890625,45,200,1468,327,200,0,22,15,8,0,0
1740,mild_drift,0.8,3663.03125,3340.401611328125,39,201,1540,328,201,0,9,22,8,0,0
1741,mild_drift,0.9,3517.6181640625,3517.6181640625,31,280,2449,695,280,0,14,13,4,0,0
1742,mild_drift,1.0,2955.99658203125,2349.6630859375,60,200,1502,346,200,0,38,14,8,0,0
1743,mild_drift,0.8,3632.805908203125,3295.280517578125,63,200,1550,342,200,0,23,32,8,0,0
1744,mild_drift,0.9,3728.52197265625,3256.91943359375,45,200,1472,330,200,0,22,15,8,0,0
1745,mild_drift,0.8,3676.08935546875,3341.007080078125,63,200,1550,329,200,0,23,32,8,0,0
1746,mild_drift,1.0,4301.70703125,3786.979736328125,39,202,1532,328,202,0,25,6,8,0,0
1747,mild_drift,0.8,3667.602783203125,3334.268310546875,63,200,1550,341,200,0,23,32,8,0,0
1748,mild_drift,0.0,4245.85595703125,4174.75244140625,42,200,1488,345,200,0,16,22,4,0,0
1749,mild_drift,0.8,3641.323486328125,3305.559326171875,63,200,1543,330,200,0,23,32,8,0,0
1750,mild_drift,0.8,3679.49365234375,3340.276611328125,63,200,1534,353,200,0,23,32,8,0,0
1751,mild_drift,0.8,3615.6982421875,3289.762451171875,39,201,1536,341,201,0,9,22,8,0,0
1752,mild_drift,1.0,4310.91552734375,3794.442138671875,39,202,1522,342,202,0,25,6,8,0,0
1753,mild_drift,0.8,3629.725830078125,3309.067138671875,39,201,1544,332,201,0,9,22,8,0,0
1754,mild_drift,0.8,3658.937255859375,3326.50634765625,63,200,1545,349,200,0,23,32,8,0,0
1755,mild_drift,0.8,3680.28076171875,3350.921630859375,39,202,1550,342,202,0,9,22,8,0,0
1756,mild_drift,1.0,4271.1025390625,3753.1416015625,39,202,1528,349,202,0,25,6,8,0,0
1757,mild_drift,0.9,3676.133544921875,3196.340087890625,45,200,1468,340,200,0,22,15,8,0,0
1758,mild_drift,0.9,3672.833740234375,3201.897705078125,45,200,1469,326,200,0,22,15,8,0,0
1759,mild_drift,0.8,3641.948974609375,3302.35107421875,63,200,1542,339,200,0,23,32,8,0,0
1760,mild_drift,1.0,3611.181396484375,2778.416015625,35,200,1492,321,200,0,6,21,8,0,0
1761,mild_drift,0.8,3687.34814453125,3344.796875,63,200,1544,340,200,0,23,32,8,0,0
1762,mild_drift,0.9,3674.37158203125,3207.603759765625,45,200,1472,332,200,0,22,15,8,0,0
1763,mild_drift,0.0,4277.92919921875,4207.2236328125,44,201,1495,336,201,0,16,20,8,0,0
1764,mild_drift,1.0,4335.9853515625,3802.05810546875,39,203,1534,349,203,0,25,6,8,0,0
1765,mild_drift,1.0,3570.399658203125,2740.748046875,35,200,1494,323,200,0,6,21,8,0,0
1766,mild_drift,0.9,3679.886474609375,3218.349853515625,45,200,1469,329,200,0,22,15,8,0,0
1767,mild_drift,0.8,3641.02490234375,3315.74755859375,63,200,1542,341,200,0,23,32,8,0,0
1768,mild_drift,1.0,4307.70166015625,3789.15234375,39,203,1533,325,203,0,25,6,8,0,0
1769,mild_drift,0.8,3679.36181640625,3348.37548828125,39,201,1552,343,201,0,9,22,8,0,0
1770,mild_drift,1.0,4328.94287109375,4258.287109375,66,276,2466,714,276,0,38,20,8,0,0
1771,mild_drift,0.9,3317.573974609375,3017.5,37,200,1556,317,200,0,13,16,8,0,0
1772,mild_drift,1.0,2965.179443359375,2360.753173828125,60,200,1503,327,200,0,38,14,8,0,0
1773,mild_drift,0.8,3668.9208984375,3327.861083984375,63,200,1543,337,200,0,23,32,8,0,0
1774,mild_drift,0.8,3609.295166015625,3279.8798828125,39,201,1539,348,201,0,9,22,8,0,0
1775,mild_drift,1.0,4279.916015625,3763.677978515625,39,202,1522,335,202,0,25,6,8,0,0
1776,mild_drift,0.9,3653.80126953125,3183.880615234375,45,200,1468,325,200,0,22,15,8,0,0
1777,mild_drift,1.0,3593.154541015625,3592.3662109375,35,200,1510,301,200,0,18,13,4,0,0
1778,mild_drift,0.8,3635.185302734375,3285.80712890625,63,201,1539,335,201,0,23,32,8,0,0
1779,mild_drift,0.9,3538.2890625,3538.2890625,31,324,2753,684,324,0,14,13,4,0,0
1780,mild_drift,1.0,4310.064453125,3798.6943359375,39,202,1530,333,202,0,25,6,8,0,0
1781,mild_drift,0.9,3691.228759765625,3219.068359375,45,200,1467,321,200,0,22,15,8,0,0
1782,mild_drift,0.9,3662.080810546875,3188.994873046875,45,200,1471,317,200,0,22,15,8,0,0
1783,mild_drift,0.9,3651.31640625,3175.616455078125,45,200,1478,334,200,0,22,15,8,0,0
1784,mild_drift,1.0,4314.5537109375,3792.70361328125,39,202,1524,340,202,0,25,6,8,0,0
1785,mild_drift,0.8,3653.7607421875,3331.423583984375,39,201,1543,344,201,0,9,22,8,0,0
1786,mild_drift,1.0,3584.94921875,2762.8994140625,35,201,1494,306,201,0,6,21,8,0,0
1787,mild_drift,1.0,4335.02685546875,3821.01611328125,39,202,1522,333,202,0,25,6,8,0,0
1788,mild_drift,1.0,4255.9794921875,3743.849365234375,39,202,1526,326,202,0,25,6,8,0,0
1789,mild_drift,1.0,4304.466796875,3793.401123046875,39,202,1538,330,202,0,25,6,8,0,0
1790,mild_drift,0.9,3636.62158203125,3157.86669921875,45,200,1472,334,200,0,22,15,8,0,0
1791,mild_drift,0.9,3662.044677734375,3179.09619140625,45,200,1473,330,200,0,22,15,8,0,0
1792,mild_drift,0.8,3629.47412109375,3302.26904296875,39,201,1543,339,201,0,9,22,8,0,0
1793,mild_drift,1.0,4278.49658203125,3765.15380859375,39,202,1519,343,202,0,25,6,8,0,0
1794,mild_drift,0.8,3643.881591796875,3305.159912109375,39,201,1540,348,201,0,9,22,8,0,0
1795,mild_drift,0.9,3689.864013671875,3216.446044921875,45,200,1473,332,200,0,22,15,8,0,0
1796,mild_drift,0.0,4308.9072265625,4236.90625,44,200,1482,342,200,0,16,20,8,0,0
1797,mild_drift,0.9,3674.91845703125,3199.366455078125,45,200,1467,321,200,0,22,15,8,0,0
1798,mild_drift,0.8,3670.663818359375,3334.73681640625,39,201,1537,347,201,0,9,22,8,0,0
1799,mild_drift,0.8,3632.3876953125,3310.76904296875,39,201,1541,344,201,0,9,22,8,0,0
1800,mild_drift,0.8,3640.561279296875,3317.14013671875,39,201,1546,342,201,0,9,22,8,0,0
1801,mild_drift,0.0,4246.8779296875,4175.26220703125,42,200,1491,327,200,0,16,22,4,0,0
1802,mild_drift,0.9,3638.360595703125,3169.54833984375,45,201,1472,327,201,0,22,15,8,0,0
1803,mild_drift,0.8,3659.748046875,3330.861572265625,63,200,1543,346,200,0,23,32,8,0,0
1804,mild_drift,0.8,3625.33544921875,3313.564453125,39,201,1542,344,201,0,9,22,8,0,0
1805,mild_drift,1.0,2985.1826171875,2385.856201171875,60,200,1502,334,200,0,38,14,8,0,0
1806,mild_drift,1.0,3607.2685546875,2770.156982421875,35,200,1500,314,200,0,6,21,8,0,0
1807,mild_drift,0.8,3689.263671875,3368.716796875,39,202,1555,331,202,0,9,22,8,0,0
1808,mild_drift,0.9,3710.722412109375,3242.327392578125,45,200,1466,328,200,0,22,15,8,0,0
1809,mild_drift,0.8,3600.28076171875,3280.41015625,39,201,1551,335,201,0,9,22,8,0,0
1810,mild_drift,0.9,3657.833740234375,3197.513671875,45,200,1473,330,200,0,22,15,8,0,0
1811,mild_drift,1.0,4301.82177734375,3791.2099609375,39,201,1531,339,201,0,25,6,8,0,0
1812,mild_drift,1.0,4311.76708984375,3804.43701171875,39,202,1520,345,202,0,25,6,8,0,0
1813,mild_drift,0.9,3688.688232421875,3225.68603515625,45,200,1467,329,200,0,22,15,8,0,0
1814,mild_drift,0.8,3638.71044921875,3315.385498046875,39,201,1546,340,201,0,9,22,8,0,0
1815,mild_drift,0.8,3627.661376953125,3296.75244140625,39,201,1546,338,201,0,9,22,8,0,0
1816,mild_drift,0.9,3640.1552734375,3189.9228515625,45,200,1475,330,200,0,22,15,8,0,0
1817,mild_drift,0.9,3702.86181640625,3227.482666015625,45,200,1465,330,200,0,22,15,8,0,0
1818,mild_drift,0.8,3634.461669921875,3298.112548828125,63,200,1548,350,200,0,23,32,8,0,0
1819,mild_drift,0.8,3674.8037109375,3331.5830078125,63,200,1543,338,200,0,23,32,8,0,0
1820,mild_drift,1.0,4275.30615234375,3761.737548828125,39,202,1521,333,202,0,25,6,8,0,0
1821,mild_drift,1.0,4281.32568359375,3768.75732421875,39,202,1528,343,202,0,25,6,8,0,0
1822,mild_drift,0.8,3641.534423828125,3295.625732421875,63,200,1551,337,200,0,23,32,8,0,0
1823,mild_drift,0.9,3540.93896484375,3540.93896484375,31,316,2704,693,316,0,14,13,4,0,0
1824,mild_drift,0.9,3282.707763671875,2994.681640625,37,201,1552,316,201,0,13,16,8,0,0
1825,mild_drift,0.8,3656.763916015625,3338.808349609375,39,201,1547,341,201,0,9,22,8,0,0
1826,mild_drift,0.9,3656.62353515625,3183.527099609375,45,200,1463,325,200,0,22,15,8,0,0
1827,mild_drift,1.0,4276.39892578125,3752.94189453125,39,203,1523,338,203,0,25,6,8,0,0
1828,mild_drift,0.0,4298.041015625,4225.72607421875,42,200,1492,326,200,0,16,22,4,0,0
1829,mild_drift,0.9,3651.408447265625,3327.215087890625,39,202,1541,345,202,0,9,22,8,0,0
1830,mild_drift,1.0,3019.0634765625,2431.71630859375,47,200,1502,329,200,0,25,14,8,0,0
1831,mild_drift,1.0,4299.78515625,3792.979248046875,39,202,1533,334,202,0,25,6,8,0,0
1832,mild_drift,0.9,3646.520263671875,3191.9970703125,45,200,1472,331,200,0,22,15,8,0,0
1833,mild_drift,1.0,4324.4052734375,3805.5,39,203,1527,349,203,0,25,6,8,0,0
1834,mild_drift,1.0,3609.99609375,2779.8173828125,35,200,1495,313,200,0,6,21,8,0,0
1835,mild_drift,0.9,3658.917236328125,3195.178466796875,45,201,1466,323,201,0,22,15,8,0,0
1836,mild_drift,1.0,4298.265625,4222.2119140625,66,290,2566,704,290,0,38,20,8,0,0
1837,mild_drift,0.9,3695.17333984375,3245.55810546875,45,200,1466,320,200,0,22,15,8,0,0
1838,mild_drift,0.8,3667.935302734375,3329.830322265625,39,202,1553,347,202,0,9,22,8,0,0
1839,mild_drift,0.8,3627.468994140625,3294.893310546875,63,200,1533,343,200,0,23,32,8,0,0
1840,mild_drift,0.8,3690.668701171875,3352.7041015625,39,201,1538,338,201,0,9,22,8,0,0
1841,mild_drift,1.0,3611.059326171875,2775.304443359375,35,200,1498,315,200,0,6,21,8,0,0
1842,mild_drift,1.0,4293.92724609375,3768.3486328125,39,202,1531,330,202,0,25,6,8,0,0
1843,mild_drift,0.8,3645.34521484375,3318.8994140625,39,201,1549,337,201,0,9,22,8,0,0
1844,mild_drift,0.8,3674.896240234375,3343.43701171875,63,200,1545,340,200,0,23,32,8,0,0
1845,mild_drift,0.8,3683.32470703125,3340.9482421875,63,200,1544,346,200,0,23,32,8,0,0
1846,mild_drift,0.8,3632.21923828125,3307.6630859375,39,201,1548,336,201,0,9,22,8,0,0
1847,mild_drift,0.8,3636.349609375,3302.6884765625,39,201,1548,335,201,0,9,22,8,0,0
1848,mild_drift,0.8,3659.61376953125,3328.6884765625,39,201,1543,339,201,0,9,22,8,0,0
1849,mild_drift,0.9,4312.19482421875,4240.30078125,66,288,2566,733,288,0,38,20,8,0,0
1850,mild_drift,0.8,3671.78125,3338.45361328125,39,201,1549,337,201,0,9,22,8,0,0
1851,mild_drift,1.0,3603.75146484375,2776.971435546875,35,201,1497,308,201,0,6,21,8,0,0
1852,mild_drift,0.9,3696.800537109375,3222.160400390625,45,200,1470,328,200,0,22,15,8,0,0
1853,mild_drift,0.8,3647.868896484375,3318.206787109375,39,202,1550,345,202,0,9,22,8,0,0
1854,mild_drift,0.8,3678.743408203125,3351.098388671875,39,201,1551,343,201,0,9,22,8,0,0
1855,mild_drift,0.8,3661.521240234375,3329.509033203125,63,200,1560,345,200,0,23,32,8,0,0
1856,mild_drift,1.0,4301.32958984375,3783.40576171875,39,202,1526,341,202,0,25,6,8,0,0
1857,mild_drift,0.0,4287.79150390625,4216.31103515625,44,200,1495,336,200,0,16,20,8,0,0
1858,mild_drift,1.0,4302.60546875,3759.74658203125,39,202,1530,355,202,0,25,6,8,0,0
1859,mild_drift,0.9,3670.309326171875,3195.580322265625,45,201,1471,333,201,0,22,15,8,0,0
1860,mild_drift,1.0,2968.523193359375,2401.948974609375,47,200,1506,348,200,0,25,14,8,0,0
1861,mild_drift,1.0,2965.494140625,2387.10400390625,47,201,1510,351,201,0,25,14,8,0,0
1862,mild_drift,0.8,3650.345947265625,3327.43017578125,63,200,1541,341,200,0,23,32,8,0,0
1863,mild_drift,1.0,4320.26953125,3803.560302734375,39,201,1519,334,201,0,25,6,8,0,0
1864,mild_drift,1.0,4327.0322265625,3806.13720703125,39,202,1525,331,202,0,25,6,8,0,0
1865,mild_drift,0.8,3605.97607421875,3259.568603515625,63,200,1553,339,200,0,23,32,8,0,0
1866,mild_drift,0.8,3673.527587890625,3326.74755859375,39,201,1559,351,201,0,9,22,8,0,0
1867,mild_drift,0.9,3658.812255859375,3192.716064453125,45,200,1472,326,200,0,22,15,8,0,0
1868,mild_drift,0.9,3695.251708984375,3233.689697265625,45,200,1468,324,200,0,22,15,8,0,0
1869,mild_drift,1.0,4291.763671875,3785.67919921875,39,201,1522,346,201,0,25,6,8,0,0
1870,mild_drift,0.8,3678.648681640625,3341.201416015625,63,200,1545,334,200,0,23,32,8,0,0
1871,mild_drift,0.8,3679.789306640625,3331.9150390625,63,200,1536,344,200,0,23,32,8,0,0
1872,mild_drift,0.8,3650.349853515625,3304.720458984375,63,200,1557,345,200,0,23,32,8,0,0
1873,mild_drift,1.0,3557.87109375,2734.780517578125,35,200,1496,307,200,0,6,21,8,0,0
1874,mild_drift,0.8,3655.998291015625,3304.2421875,39,201,1543,348,201,0,9,22,8,0,0
1875,mild_drift,0.0,4254.5,4183.41552734375,42,200,1493,337,200,0,16,22,4,0,0
1876,mild_drift,0.8,3649.36083984375,3336.194091796875,39,201,1542,343,201,0,9,22,8,0,0
1877,mild_drift,1.0,4333.15087890625,3819.698486328125,39,202,1525,335,202,0,25,6,8,0,0
1878,mild_drift,0.9,3677.865234375,3214.50732421875,45,200,1477,336,200,0,22,15,8,0,0
1879,mild_drift,1.0,3584.15234375,2756.775390625,35,200,1497,302,200,0,6,21,8,0,0
1880,mild_drift,0.9,3649.954833984375,3184.73291015625,45,200,1468,325,200,0,22,15,8,0,0
1881,mild_drift,1.0,2966.016357421875,2385.095458984375,47,200,1498,336,200,0,25,14,8,0,0
1882,mild_drift,1.0,4290.23291015625,3788.669677734375,39,202,1524,352,202,0,25,6,8,0,0
1883,mild_drift,0.8,3671.14501953125,3326.9306640625,63,200,1545,334,200,0,23,32,8,0,0
1884,mild_drift,0.8,3653.53369140625,3306.27001953125,63,200,1542,339,200,0,23,32,8,0,0
1885,mild_drift,0.9,3667.314453125,3204.165771484375,45,200,1469,331,200,0,22,15,8,0,0
1886,mild_drift,0.8,3653.681640625,3314.377197265625,63,200,1552,332,200,0,23,32,8,0,0
1887,mild_drift,0.8,3637.517333984375,3307.778564453125,39,201,1536,348,201,0,9,22,8,0,0
1888,mild_drift,0.8,3666.3447265625,3327.8798828125,39,201,1541,341,201,0,9,22,8,0,0
1889,mild_drift,0.8,3675.195068359375,3329.900146484375,63,201,1547,335,201,0,23,32,8,0,0
1890,mild_drift,0.8,3628.179443359375,3295.031005859375,63,201,1545,350,201,0,23,32,8,0,0
1891,mild_drift,0.9,3651.0,3190.741455078125,45,200,1474,319,200,0,22,15,8,0,0
1892,mild_drift,0.9,3668.276123046875,3196.524658203125,45,200,1478,327,200,0,22,15,8,0,0
1893,mild_drift,0.9,3659.897216796875,3190.599853515625,45,200,1473,338,200,0,22,15,8,0,0
1894,mild_drift,0.0,4332.89404296875,4260.10888671875,44,200,1485,331,200,0,16,20,8,0,0
1895,mild_drift,0.8,3661.607666015625,3337.950439453125,39,201,1543,333,201,0,9,22,8,0,0
1896,mild_drift,0.0,4330.74365234375,4263.21240234375,42,200,1501,335,200,0,16,22,4,0,0
1897,mild_drift,0.8,3670.06982421875,3350.40625,39,202,1548,351,202,0,9,22,8,0,0
1898,mild_drift,0.9,3657.956787109375,3206.499755859375,45,200,1475,332,200,0,22,15,8,0,0
1899,mild_drift,1.0,4269.08935546875,3767.25048828125,39,202,1523,329,202,0,25,6,8,0,0
1900,mild_drift,0.9,3699.1953125,3225.531005859375,45,200,1467,334,200,0,22,15,8,0,0
1901,mild_drift,0.0,4364.70263671875,4292.3359375,44,200,1490,335,200,0,16,20,8,0,0
1902,mild_drift,0.8,3651.715087890625,3306.194091796875,39,201,1541,342,201,0,9,22,8,0,0
1903,mild_drift,0.8,3650.2412109375,3309.758544921875,63,201,1544,357,201,0,23,32,8,0,0
1904,mild_drift,1.0,4312.2392578125,3785.94775390625,39,202,1529,334,202,0,25,6,8,0,0
1905,mild_drift,0.8,3653.533203125,3325.970703125,39,201,1545,338,201,0,9,22,8,0,0
1906,mild_drift,0.0,4274.83447265625,4203.9296875,42,200,1495,336,200,0,16,22,4,0,0
1907,mild_drift,0.8,3607.870849609375,3299.99755859375,39,201,1540,336,201,0,9,22,8,0,0
1908,mild_drift,0.9,3668.717041015625,3200.565673828125,45,200,1472,331,200,0,22,15,8,0,0
1909,mild_drift,0.8,3643.92529296875,3305.89501953125,63,200,1543,332,200,0,23,32,8,0,0
1910,mild_drift,0.8,3674.693359375,3339.70556640625,39,201,1540,335,201,0,9,22,8,0,0
1911,mild_drift,1.0,4306.07275390625,3797.31396484375,39,202,1526,332,202,0,25,6,8,0,0
1912,mild_drift,0.8,3643.5087890625,3301.347412109375,63,201,1550,340,201,0,23,32,8,0,0
1913,mild_drift,0.0,4358.861328125,4287.00048828125,42,200,1486,341,200,0,16,22,4,0,0
1914,mild_drift,0.8,3655.150146484375,3316.916748046875,63,200,1541,336,200,0,23,32,8,0,0
1915,mild_drift,1.0,3645.7685546875,3644.846435546875,35,200,1497,298,200,0,18,13,4,0,0
1916,mild_drift,0.8,3660.81884765625,3318.0634765625,39,201,1552,346,201,0,9,22,8,0,0
1917,mild_drift,1.0,4300.970703125,3800.97607421875,39,202,1530,330,202,0,25,6,8,0,0
1918,mild_drift,0.9,3275.281982421875,3003.590087890625,37,200,1554,323,200,0,13,16,8,0,0
1919,mild_drift,0.9,3649.159423828125,3186.126953125,45,200,1472,338,200,0,22,15,8,0,0
1920,mild_drift,0.8,3616.973876953125,3288.814208984375,39,201,1538,344,201,0,9,22,8,0,0
1921,mild_drift,0.9,3693.251953125,3241.364990234375,45,201,1471,331,201,0,22,15,8,0,0
1922,mild_drift,0.9,3666.983154296875,3199.004150390625,45,200,1480,328,200,0,22,15,8,0,0
1923,mild_drift,0.9,3689.613525390625,3222.58837890625,45,200,1474,332,200,0,22,15,8,0,0
1924,mild_drift,1.0,4303.8876953125,3786.862060546875,39,201,1529,333,201,0,25,6,8,0,0
1925,mild_drift,1.0,4272.6484375,3752.57666015625,39,202,1531,330,202,0,25,6,8,0,0
1926,mild_drift,0.9,3693.178466796875,3228.574951171875,45,200,1474,341,200,0,22,15,8,0,0
1927,mild_drift,0.0,4300.61279296875,4228.78076171875,44,200,1498,337,200,0,16,20,8,0,0
1928,mild_drift,1.0,3582.300537109375,2752.069091796875,35,200,1500,317,200,0,6,21,8,0,0
1929,mild_drift,0.9,3671.00439453125,3205.023681640625,45,200,1468,326,200,0,22,15,8,0,0
1930,mild_drift,1.0,3569.527587890625,2754.009033203125,35,200,1497,317,200,0,6,21,8,0,0
1931,mild_drift,0.8,3620.506103515625,3291.176025390625,39,201,1534,339,201,0,9,22,8,0,0
1932,mild_drift,0.8,3677.367919921875,3341.737060546875,39,201,1537,348,201,0,9,22,8,0,0
1933,mild_drift,1.0,4336.24755859375,3808.680908203125,39,202,1522,330,202,0,25,6,8,0,0
1934,mild_drift,0.8,3602.879638671875,3278.6103515625,63,200,1535,336,200,0,23,32,8,0,0
1935,mild_drift,0.8,3659.69921875,3320.7412109375,63,200,1549,348,200,0,23,32,8,0,0
1936,mild_drift,1.0,2938.756591796875,2363.2841796875,47,200,1502,341,200,0,25,14,8,0,0
1937,mild_drift,0.8,3609.006103515625,3268.8623046875,39,201,1536,335,201,0,9,22,8,0,0
1938,mild_drift,0.0,4290.0166015625,4219.6396484375,42,200,1485,331,200,0,16,22,4,0,0
1939,mild_drift,1.0,4293.76318359375,3776.3720703125,39,201,1528,336,201,0,25,6,8,0,0
1940,mild_drift,0.0,4283.7822265625,4215.7451171875,42,200,1487,339,200,0,16,22,4,0,0
1941,mild_drift,0.9,3651.752685546875,3185.39501953125,45,200,1475,328,200,0,22,15,8,0,0
1942,mild_drift,0.8,3613.2626953125,3296.15869140625,39,201,1548,347,201,0,9,22,8,0,0
1943,mild_drift,1.0,4343.58447265625,3819.5458984375,39,202,1526,336,202,0,25,6,8,0,0
1944,mild_drift,1.0,4293.49365234375,3774.958984375,39,202,1528,331,202,0,25,6,8,0,0
1945,mild_drift,0.8,3688.592529296875,3369.607177734375,39,201,1541,342,201,0,9,22,8,0,0
1946,mild_drift,1.0,4298.93505859375,3788.791015625,39,202,1532,340,202,0,25,6,8,0,0
1947,mild_drift,1.0,3573.84326171875,2752.61767578125,35,200,1483,316,200,0,6,21,8,0,0
1948,mild_drift,0.8,3680.793701171875,3344.9091796875,63,200,1549,337,200,0,23,32,8,0,0
1949,mild_drift,1.0,4290.4443359375,3782.58837890625,39,202,1526,331,202,0,25,6,8,0,0
1950,mild_drift,0.9,3531.41943359375,3531.41943359375,31,312,2677,693,312,0,14,13,4,0,0
1951,mild_drift,0.8,3650.8017578125,3325.409912109375,39,201,1539,344,201,0,9,22,8,0,0
1952,mild_drift,1.0,4336.0537109375,3823.202392578125,39,204,1530,335,204,0,25,6,8,0,0
1953,mild_drift,0.8,3632.546875,3285.259521484375,63,200,1543,340,200,0,23,32,8,0,0
1954,mild_drift,0.0,4280.25634765625,4206.8984375,44,200,1488,330,200,0,16,20,8,0,0
1955,mild_drift,1.0,3606.341552734375,2759.275390625,35,200,1495,312,200,0,6,21,8,0,0
1956,mild_drift,1.0,4328.197265625,4263.02001953125,66,299,2609,700,299,0,38,20,8,0,0
1957,mild_drift,1.0,4335.1572265625,3810.242919921875,39,203,1530,347,203,0,25,6,8,0,0
1958,mild_drift,0.8,3658.7412109375,3339.822021484375,39,201,1541,343,201,0,9,22,8,0,0
1959,mild_drift,0.9,3673.2451171875,3210.228759765625,45,200,1465,323,200,0,22,15,8,0,0
1960,mild_drift,0.8,3643.40625,3295.6533203125,63,200,1541,335,200,0,23,32,8,0,0
1961,mild_drift,0.8,3625.014404296875,3272.795654296875,63,200,1543,336,200,0,23,32,8,0,0
1962,mild_drift,1.0,4307.310546875,3787.64697265625,39,202,1528,350,202,0,25,6,8,0,0
1963,mild_drift,1.0,4327.9501953125,4258.072265625,66,274,2449,709,274,0,38,20,8,0,0
1964,mild_drift,0.9,3679.526611328125,3223.43505859375,45,200,1468,331,200,0,22,15,8,0,0
1965,mild_drift,1.0,4271.5,4190.4072265625,66,295,2610,699,295,0,38,20,8,0,0
1966,mild_drift,1.0,4251.11376953125,3742.085205078125,39,202,1529,331,202,0,25,6,8,0,0
1967,mild_drift,0.8,3629.0400390625,3302.21435546875,39,201,1562,345,201,0,9,22,8,0,0
1968,mild_drift,0.9,3646.968017578125,3180.64501953125,45,200,1470,323,200,0,22,15,8,0,0
1969,mild_drift,0.8,3632.83740234375,3314.616455078125,39,201,1546,345,201,0,9,22,8,0,0
1970,mild_drift,0.8,3663.545654296875,3326.267578125,63,200,1544,350,200,0,23,32,8,0,0
1971,mild_drift,0.8,3693.020751953125,3339.510009765625,63,200,1543,346,200,0,23,32,8,0,0
