query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
165,1.0,0.7,370.8174133300781,278.237548828125,85,200,4790,553,200,0,48,16,21,0,0
166,1.0,0.6,361.9084167480469,293.1984558105469,88,201,4689,574,201,0,32,51,5,0,0
167,1.0,0.4,404.5619812011719,329.9955749511719,117,217,5081,530,217,0,64,32,21,0,0
168,1.0,0.4,379.97607421875,288.80877685546875,68,202,4887,543,202,0,16,32,20,0,0
169,1.0,0.4,344.5255432128906,279.2179870605469,70,206,4893,574,206,0,32,16,22,0,0
170,1.0,0.7,469.2135009765625,326.5144958496094,68,202,4825,580,202,0,32,16,20,0,0
171,1.0,0.6,333.5115661621094,267.9376220703125,69,201,4827,607,201,0,32,16,21,0,0
172,1.0,0.6,337.64898681640625,283.3175354003906,77,203,4848,618,203,0,63,9,5,0,0
173,1.0,0.5,354.4964904785156,247.4717254638672,53,200,4903,569,200,0,16,16,21,0,0
174,1.0,0.6,377.1593933105469,315.05487060546875,80,209,4926,590,209,0,32,31,17,0,0
175,1.0,0.6,337.2466735839844,264.5671081542969,69,205,4875,564,205,0,32,16,21,0,0
176,1.0,0.5,386.7655944824219,276.7703857421875,93,213,5080,559,213,0,31,30,32,0,0
177,1.0,0.5,383.7073669433594,286.30023193359375,69,204,4769,621,204,0,32,16,21,0,0
178,1.0,0.4,385.9990234375,304.51593017578125,69,200,4809,547,200,0,32,16,21,0,0
179,1.0,0.4,387.368896484375,289.9993896484375,68,203,4766,600,203,0,32,16,20,0,0
180,1.0,0.2,349.7200927734375,268.5705261230469,96,206,4981,576,206,0,16,60,20,0,0
181,1.0,0.5,418.8392028808594,284.82928466796875,85,200,4719,569,200,0,48,16,21,0,0
182,1.0,0.4,345.4370422363281,281.4701232910156,83,204,4859,563,204,0,31,30,22,0,0
183,1.0,0.6,409.7502136230469,304.9988098144531,101,205,4773,598,205,0,64,16,21,0,0
184,1.0,0.3,376.2256164550781,354.9263610839844,45,211,4881,541,211,0,11,24,10,0,0
185,1.0,0.6,375.3544616699219,265.1214599609375,85,203,4905,587,203,0,48,16,21,0,0
186,1.0,0.6,373.3529052734375,280.86297607421875,70,200,4650,540,200,0,32,16,22,0,0
187,1.0,0.8,352.9526062011719,264.3253479003906,96,200,4763,544,200,0,48,31,17,0,0
188,1.0,0.6,423.239990234375,308.1517028808594,67,218,5096,569,218,0,16,24,27,0,0
189,1.0,0.5,398.588134765625,345.19976806640625,64,212,4878,540,212,0,10,30,24,0,0
190,1.0,0.5,310.9058532714844,289.74444580078125,61,202,4758,583,202,0,32,24,5,0,0
191,1.0,0.4,416.52215576171875,348.5502624511719,89,200,4720,591,200,0,64,15,10,0,0
192,1.0,0.6,450.6158447265625,311.41796875,80,210,4870,550,210,0,32,31,17,0,0
193,1.0,0.6,372.676025390625,307.813232421875,72,203,4811,539,203,0,16,51,5,0,0
194,1.0,0.5,351.413330078125,265.61138916015625,118,203,4800,538,203,0,80,16,22,0,0
195,1.0,0.7,380.9220275878906,262.0709533691406,69,200,4770,527,200,0,32,16,21,0,0
196,1.0,0.5,353.923583984375,270.5095520019531,85,201,4772,567,201,0,32,32,21,0,0
197,1.0,0.6,382.1315612792969,269.34332275390625,69,203,4702,562,203,0,32,16,21,0,0
198,1.0,0.5,358.6712646484375,293.6051330566406,57,201,4786,550,201,0,32,15,10,0,0
199,1.0,0.5,359.5093688964844,257.2383117675781,85,200,4736,529,200,0,48,16,21,0,0
0,2.0,0.2,762.9804077148438,666.433837890625,70,216,4823,611,216,0,32,16,22,0,0
1,2.0,0.2,724.1002197265625,654.0272827148438,66,200,4632,605,200,0,15,30,21,0,0
2,2.0,0.2,688.7766723632812,593.1450805664062,69,202,4653,594,202,0,32,16,21,0,0
3,2.0,0.5,806.0701293945312,665.6873779296875,69,203,4646,565,203,0,32,16,21,0,0
4,2.0,0.3,750.3956298828125,635.7985229492188,69,200,4675,565,200,0,32,16,21,0,0
5,2.0,0.2,708.8536376953125,619.6807250976562,66,201,4684,581,201,0,15,30,21,0,0
6,2.0,0.4,694.3908081054688,569.9978637695312,99,203,4554,583,203,0,32,46,21,0,0
7,2.0,0.4,727.8258056640625,657.8756103515625,39,206,4562,552,206,0,18,16,5,0,0
8,2.0,0.4,701.017578125,620.8113403320312,69,212,4858,621,212,0,32,16,21,0,0
9,2.0,0.3,759.1334838867188,639.89794921875,69,207,4793,614,207,0,32,16,21,0,0
10,2.0,0.5,669.3753662109375,589.0968017578125,69,202,4640,570,202,0,32,16,21,0,0
11,2.0,0.4,665.4432983398438,586.5452270507812,69,200,4662,547,200,0,32,16,21,0,0
12,2.0,0.2,761.9453125,651.2109375,98,213,4855,577,213,0,47,30,21,0,0
13,2.0,0.4,626.2990112304688,588.5753784179688,46,201,4696,564,201,0,16,25,5,0,0
14,2.0,0.3,720.9356689453125,585.3016967773438,85,200,4610,540,200,0,48,16,21,0,0
15,2.0,0.2,711.51611328125,608.669921875,98,202,4677,600,202,0,47,30,21,0,0
16,2.0,0.7,818.6937866210938,717.5244750976562,69,204,4609,581,204,0,32,16,21,0,0
17,2.0,0.4,692.0158081054688,574.993896484375,69,216,4910,654,216,0,32,16,21,0,0
18,2.0,0.4,786.7809448242188,705.9375610351562,82,200,4652,558,200,0,31,30,21,0,0
19,2.0,0.8,643.60986328125,552.2981567382812,62,204,4736,572,204,0,32,25,5,0,0
20,2.0,0.2,726.07666015625,622.0657348632812,66,206,4728,576,206,0,15,30,21,0,0
21,2.0,0.3,765.506103515625,667.564208984375,69,201,4563,561,201,0,32,16,21,0,0
22,2.0,0.5,737.4207153320312,609.69189453125,70,205,4654,552,205,0,32,16,22,0,0
23,2.0,0.4,678.4124755859375,573.7145385742188,69,209,4753,586,209,0,32,16,21,0,0
24,2.0,0.3,764.20263671875,663.339599609375,69,216,4859,556,216,0,32,16,21,0,0
25,2.0,0.1,695.7870483398438,592.1325073242188,81,200,4576,529,200,0,30,30,21,0,0
26,2.0,0.4,706.3801879882812,651.9028930664062,82,206,4812,514,206,0,31,30,21,0,0
27,2.0,0.4,644.2697143554688,644.2697143554688,29,201,4744,589,201,0,15,9,5,0,0
28,2.0,0.2,747.7525024414062,686.5287475585938,23,202,4540,555,202,0,2,16,5,0,0
29,2.0,0.4,684.9480590820312,582.7390747070312,69,202,4678,545,202,0,32,16,21,0,0
30,2.0,0.5,705.3187255859375,626.2847290039062,54,200,4637,592,200,0,16,16,22,0,0
31,2.0,0.6,621.7619018554688,533.5393676757812,69,204,4671,570,204,0,32,16,21,0,0
32,2.0,0.7,685.5308837890625,629.6351318359375,65,204,4705,629,204,0,29,31,5,0,0
33,2.0,0.3,702.597412109375,628.5267944335938,89,200,4527,557,200,0,64,15,10,0,0
34,2.0,0.4,711.7490844726562,620.5558471679688,69,212,4819,607,212,0,32,16,21,0,0
35,2.0,0.1,712.439208984375,633.5593872070312,69,210,4868,582,210,0,32,16,21,0,0
36,2.0,0.4,825.3607788085938,687.7464599609375,69,201,4638,573,201,0,32,16,21,0,0
37,2.0,0.3,724.2709350585938,621.5620727539062,82,201,4525,588,201,0,31,30,21,0,0
38,2.0,0.6,831.434814453125,729.7286987304688,53,205,4624,578,205,0,16,16,21,0,0
39,2.0,0.5,723.8826293945312,636.8119506835938,83,202,4671,614,202,0,16,46,21,0,0
40,2.0,0.7,693.0228881835938,638.431396484375,69,201,4580,574,201,0,32,16,21,0,0
41,2.0,0.4,741.6360473632812,647.1488037109375,83,207,4663,563,207,0,16,46,21,0,0
42,2.0,0.3,624.2660522460938,524.35107421875,69,204,4706,585,204,0,32,16,21,0,0
43,2.0,0.4,781.5429077148438,668.794189453125,69,202,4657,585,202,0,32,16,21,0,0
44,2.0,0.2,687.358642578125,560.0372314453125,57,201,4725,563,201,0,32,15,10,0,0
45,2.0,0.3,693.4815063476562,590.2579345703125,46,200,4553,538,200,0,16,25,5,0,0
46,2.0,0.4,786.3825073242188,688.1939086914062,57,205,4740,629,205,0,32,15,10,0,0
47,2.0,0.4,694.58837890625,655.2576293945312,46,201,4618,556,201,0,16,25,5,0,0
48,2.0,0.3,734.1497192382812,661.7490844726562,66,205,4703,578,205,0,15,30,21,0,0
49,2.0,0.3,715.5889282226562,584.5090942382812,117,201,4715,557,201,0,64,32,21,0,0
50,2.0,0.2,725.6886596679688,653.243408203125,72,203,4624,580,203,0,16,51,5,0,0
51,2.0,0.1,694.8531494140625,575.313232421875,83,201,4516,574,201,0,31,30,22,0,0
52,2.0,0.6,690.8651123046875,603.3452758789062,69,201,4643,538,201,0,32,16,21,0,0
53,2.0,0.6,679.4661254882812,542.1216430664062,69,208,4629,565,208,0,32,16,21,0,0
54,2.0,0.5,757.380126953125,634.532470703125,69,206,4831,591,206,0,32,16,21,0,0
55,2.0,0.6,795.8480834960938,672.101318359375,69,202,4366,547,202,0,32,16,21,0,0
56,2.0,0.4,763.8633422851562,660.407470703125,69,203,4677,566,203,0,32,16,21,0,0
57,2.0,0.3,718.8157348632812,625.777099609375,46,212,4897,554,212,0,16,25,5,0,0
58,2.0,0.6,706.2449340820312,636.7456665039062,92,208,4883,568,208,0,32,55,5,0,0
59,2.0,0.7,717.8895263671875,650.7451171875,66,200,4558,592,200,0,15,30,21,0,0
60,2.0,0.6,702.2482299804688,616.2078857421875,62,211,4676,557,211,0,32,25,5,0,0
61,2.0,0.1,716.6065673828125,599.4383544921875,94,215,4830,570,215,0,64,25,5,0,0
62,2.0,0.2,743.6353149414062,661.7069702148438,83,206,4799,554,206,0,16,46,21,0,0
63,2.0,0.4,769.420654296875,622.3555908203125,70,204,4560,572,204,0,32,16,22,0,0
64,2.0,0.2,828.8396606445312,717.4734497070312,85,202,4521,569,202,0,48,16,21,0,0
65,2.0,0.1,700.99462890625,604.822265625,72,200,4578,586,200,0,16,51,5,0,0
66,2.0,0.6,851.1112670898438,738.8076782226562,82,206,4526,542,206,0,31,30,21,0,0
67,2.0,0.4,671.2828369140625,595.041259765625,69,201,4640,559,201,0,32,16,21,0,0
68,2.0,0.4,706.3479614257812,589.7723999023438,83,205,4675,597,205,0,16,46,21,0,0
69,2.0,0.4,739.2680053710938,630.3458251953125,58,215,4898,600,215,0,16,37,5,0,0
70,2.0,0.4,718.0551147460938,659.307861328125,23,203,4649,559,203,0,2,16,5,0,0
71,2.0,0.3,809.4358520507812,696.0787353515625,69,204,4582,569,204,0,32,16,21,0,0
72,2.0,0.1,664.7709350585938,609.0105590820312,62,201,4627,561,201,0,16,41,5,0,0
73,2.0,0.4,831.5078735351562,688.0471801757812,53,201,4688,590,201,0,16,16,21,0,0
74,2.0,0.4,850.7308959960938,739.5801391601562,82,201,4530,576,201,0,16,46,20,0,0
75,2.0,0.6,787.8004760742188,708.79052734375,58,200,4621,566,200,0,16,37,5,0,0
76,2.0,0.2,755.0516357421875,626.4874877929688,62,200,4601,537,200,0,32,25,5,0,0
77,2.0,0.7,756.7706909179688,609.5156860351562,69,200,4647,597,200,0,32,16,21,0,0
78,2.0,0.3,674.73876953125,608.1284790039062,69,203,4604,548,203,0,32,16,21,0,0
79,2.0,0.4,780.4955444335938,658.1196899414062,69,202,4725,568,202,0,32,16,21,0,0
80,2.0,0.4,647.4970092773438,550.3690185546875,69,200,4497,550,200,0,32,16,21,0,0
81,2.0,0.1,814.0576782226562,765.8280029296875,23,213,4833,598,213,0,2,16,5,0,0
82,2.0,0.4,769.02490234375,631.6550903320312,69,207,4730,578,207,0,32,16,21,0,0
83,2.0,0.5,787.8928833007812,687.8275756835938,58,202,4695,593,202,0,16,37,5,0,0
84,2.0,0.4,722.552001953125,629.1073608398438,69,213,4758,580,213,0,32,16,21,0,0
85,2.0,0.6,800.73681640625,687.7786865234375,70,201,4618,593,201,0,32,16,22,0,0
86,2.0,0.1,744.430908203125,656.8141479492188,58,218,5011,649,218,0,16,37,5,0,0
87,2.0,0.2,688.9479370117188,590.9481201171875,53,203,4622,577,203,0,16,16,21,0,0
88,2.0,0.3,768.0647583007812,633.7905883789062,69,202,4616,560,202,0,32,16,21,0,0
89,2.0,0.3,696.674560546875,589.210693359375,69,201,4692,542,201,0,32,16,21,0,0
90,2.0,0.3,682.1517333984375,581.0018920898438,69,212,4821,558,212,0,32,16,21,0,0
91,2.0,0.3,767.6986083984375,639.5667724609375,69,202,4687,528,202,0,32,16,21,0,0
92,2.0,0.4,662.6040649414062,594.50439453125,66,205,4625,582,205,0,15,30,21,0,0
93,2.0,0.3,749.2630004882812,628.0227661132812,82,204,4749,579,204,0,31,30,21,0,0
94,2.0,0.3,756.3829345703125,668.4205322265625,98,201,4589,588,201,0,47,30,21,0,0
95,2.0,0.5,731.6956787109375,640.6235961914062,53,201,4513,545,201,0,16,16,21,0,0
96,2.0,0.6,761.2991943359375,669.6204833984375,69,209,4745,547,209,0,32,16,21,0,0
97,2.0,0.2,734.718505859375,635.89111328125,58,200,4784,555,200,0,16,37,5,0,0
98,2.0,0.5,795.0120849609375,648.759521484375,98,200,4513,524,200,0,47,30,21,0,0
99,2.0,0.3,710.3776245117188,659.818603515625,85,201,4545,558,201,0,32,32,21,0,0
100,2.0,0.1,686.1339111328125,592.6043701171875,69,205,4729,556,205,0,32,16,21,0,0
101,2.0,0.4,754.55517578125,606.7640380859375,69,201,4548,598,201,0,32,16,21,0,0
102,2.0,0.5,736.899169921875,598.3395385742188,69,201,4626,565,201,0,32,16,21,0,0
103,2.0,0.3,665.7780151367188,600.3768310546875,69,204,4700,595,204,0,32,16,21,0,0
104,2.0,0.2,706.064208984375,623.903076171875,69,212,4794,565,212,0,32,16,21,0,0
105,2.0,0.2,782.5848388671875,688.89697265625,67,203,4719,548,203,0,32,30,5,0,0
106,2.0,0.3,826.25830078125,674.9039916992188,69,200,4509,517,200,0,32,16,21,0,0
107,2.0,0.4,660.9775390625,540.2492065429688,70,201,4528,559,201,0,32,16,22,0,0
108,2.0,0.3,737.2191772460938,635.9658203125,69,206,4784,631,206,0,32,16,21,0,0
109,2.0,0.2,714.2852783203125,644.43994140625,69,208,4658,571,208,0,32,16,21,0,0
110,2.0,0.5,726.0283813476562,638.7732543945312,46,201,4598,580,201,0,16,25,5,0,0
111,2.0,0.4,642.869140625,596.5025024414062,69,202,4482,521,202,0,32,16,21,0,0
112,2.0,0.5,706.8697509765625,592.0192260742188,70,210,4870,585,210,0,32,16,22,0,0
113,2.0,0.5,654.7904052734375,555.046875,53,200,4639,526,200,0,16,16,21,0,0
114,2.0,0.4,796.1192626953125,687.7874755859375,69,201,4496,586,201,0,32,16,21,0,0
115,2.0,0.3,708.4263916015625,592.1631469726562,69,200,4627,562,200,0,32,16,21,0,0
116,2.0,0.3,694.4535522460938,594.4349975585938,69,201,4756,564,201,0,32,16,21,0,0
117,2.0,0.5,747.5323486328125,617.6488037109375,69,201,4564,554,201,0,32,16,21,0,0
118,2.0,0.3,666.2141723632812,608.2831420898438,62,201,4655,592,201,0,32,25,5,0,0
119,2.0,0.3,742.6817016601562,623.6421508789062,66,200,4514,587,200,0,15,30,21,0,0
120,2.0,0.3,794.011474609375,677.363037109375,69,202,4593,574,202,0,32,16,21,0,0
121,2.0,0.4,796.4154663085938,692.5689086914062,66,204,4685,578,204,0,15,30,21,0,0
122,2.0,0.5,760.499755859375,641.1299438476562,69,200,4568,568,200,0,32,16,21,0,0
123,2.0,0.5,705.049560546875,606.0621948242188,51,200,4595,572,200,0,16,30,5,0,0
124,2.0,0.2,718.83447265625,586.3998413085938,69,211,4730,582,211,0,32,16,21,0,0
125,2.0,0.3,778.5805053710938,669.7701416015625,68,200,4548,594,200,0,16,32,20,0,0
126,2.0,0.3,802.2025756835938,635.84375,69,206,4711,561,206,0,32,16,21,0,0
127,2.0,0.3,744.5260009765625,677.6942138671875,58,211,4861,589,211,0,16,37,5,0,0
128,2.0,0.5,633.24853515625,553.9302368164062,69,204,4719,564,204,0,32,16,21,0,0
129,2.0,0.4,676.03173828125,543.29931640625,69,204,4769,600,204,0,32,16,21,0,0
130,2.0,0.4,720.6859741210938,596.3964233398438,69,203,4592,586,203,0,32,16,21,0,0
131,2.0,0.6,717.076904296875,649.9252319335938,58,219,5032,591,219,0,16,37,5,0,0
132,2.0,0.6,717.3884887695312,632.51904296875,58,208,4607,580,208,0,16,37,5,0,0
133,2.0,0.1,695.4236450195312,569.8849487304688,53,200,4653,556,200,0,16,16,21,0,0
134,2.0,0.4,731.2172241210938,693.6853637695312,72,203,4587,565,203,0,16,51,5,0,0
135,2.0,0.4,785.958740234375,631.0740356445312,70,215,4973,583,215,0,32,16,22,0,0
136,2.0,0.1,706.2599487304688,706.2599487304688,29,204,4694,564,204,0,15,9,5,0,0
137,2.0,0.2,806.5509033203125,686.814453125,69,201,4654,587,201,0,32,16,21,0,0
138,2.0,0.4,720.4071655273438,618.1852416992188,69,217,5025,586,217,0,32,16,21,0,0
139,2.0,0.4,810.6983032226562,692.9295654296875,83,210,4667,527,210,0,31,30,22,0,0
140,2.0,0.4,651.8555297851562,565.8037719726562,69,220,5067,561,220,0,32,16,21,0,0
141,2.0,0.2,761.9898071289062,659.2476806640625,97,209,4838,628,209,0,16,60,21,0,0
142,2.0,0.4,614.7184448242188,566.2058715820312,58,206,4699,618,206,0,16,37,5,0,0
143,2.0,0.4,683.7237548828125,621.0224609375,58,207,4851,620,207,0,16,37,5,0,0
144,2.0,0.6,717.548095703125,596.7163696289062,88,204,4606,598,204,0,48,17,23,0,0
145,2.0,0.6,729.5550537109375,629.6852416992188,70,201,4544,555,201,0,32,16,22,0,0
146,2.0,0.6,752.4846801757812,678.9586181640625,66,201,4696,585,201,0,15,30,21,0,0
147,2.0,0.6,720.0586547851562,607.3053588867188,98,200,4535,581,200,0,47,30,21,0,0
148,2.0,0.3,759.1550903320312,631.0948486328125,85,204,4716,552,204,0,48,16,21,0,0
149,2.0,0.2,692.2193603515625,601.2799072265625,69,206,4675,630,206,0,32,16,21,0,0
150,2.0,0.3,762.987060546875,664.1370239257812,97,210,4766,590,210,0,16,60,21,0,0
151,2.0,0.2,757.2155151367188,642.7021484375,69,207,4815,608,207,0,32,16,21,0,0
152,2.0,0.3,644.7313232421875,533.1687622070312,69,217,4906,607,217,0,32,16,21,0,0
153,2.0,0.5,685.53955078125,591.522705078125,52,207,4667,570,207,0,16,16,20,0,0
154,2.0,0.7,707.84765625,623.26123046875,69,202,4512,560,202,0,32,16,21,0,0
155,2.0,0.5,711.3973999023438,611.0955810546875,69,209,4812,579,209,0,32,16,21,0,0
156,2.0,0.4,827.4844360351562,699.4518432617188,69,201,4530,575,201,0,32,16,21,0,0
157,2.0,0.6,774.8450317382812,643.1099853515625,69,206,4618,599,206,0,32,16,21,0,0
158,2.0,0.2,681.9734497070312,564.4083862304688,69,200,4559,551,200,0,32,16,21,0,0
159,2.0,0.1,823.5053100585938,707.0790405273438,69,202,4668,573,202,0,32,16,21,0,0
160,2.0,0.5,766.5549926757812,634.4133911132812,69,228,5086,597,228,0,32,16,21,0,0
161,2.0,0.4,690.5696411132812,610.8488159179688,69,203,4656,579,203,0,32,16,21,0,0
162,2.0,0.4,736.1198120117188,660.5994262695312,53,201,4528,550,201,0,16,16,21,0,0
163,2.0,0.3,708.3843994140625,651.2610473632812,96,204,4840,563,204,0,59,32,5,0,0
164,2.0,0.3,774.583251953125,637.1415405273438,70,204,4662,586,204,0,32,16,22,0,0
165,2.0,0.4,613.78955078125,588.1483154296875,58,201,4540,554,201,0,16,37,5,0,0
166,2.0,0.4,682.1356201171875,589.5291137695312,69,204,4722,558,204,0,32,16,21,0,0
167,2.0,0.3,792.6321411132812,670.9112548828125,106,207,4680,597,207,0,64,37,5,0,0
168,2.0,0.4,813.0482177734375,737.189453125,49,209,4631,580,209,0,13,31,5,0,0
169,2.0,0.3,721.9981689453125,643.880859375,69,208,4777,595,208,0,32,16,21,0,0
170,2.0,0.5,676.7505493164062,620.7464599609375,83,200,4613,603,200,0,16,46,21,0,0
171,2.0,0.4,740.3319091796875,594.1287841796875,69,210,4798,600,210,0,32,16,21,0,0
172,2.0,0.4,636.8369140625,542.75537109375,67,216,4934,554,216,0,15,30,22,0,0
173,2.0,0.4,651.7540283203125,576.5682373046875,78,205,4717,558,205,0,27,46,5,0,0
174,2.0,0.3,640.6594848632812,536.7446899414062,69,201,4627,592,201,0,32,16,21,0,0
175,2.0,0.5,670.214111328125,592.3054809570312,133,205,4733,566,205,0,32,80,21,0,0
176,2.0,0.6,693.8041381835938,631.749755859375,69,202,4674,591,202,0,32,16,21,0,0
177,2.0,0.6,735.2410888671875,716.9440307617188,45,204,4561,542,204,0,16,24,5,0,0
178,2.0,0.5,763.66552734375,724.7048950195312,53,207,4718,606,207,0,16,32,5,0,0
179,2.0,0.6,773.831298828125,657.0357055664062,70,200,4516,565,200,0,32,16,22,0,0
180,2.0,0.4,699.5657348632812,583.4249877929688,69,209,4800,568,209,0,32,16,21,0,0
181,2.0,0.6,672.19873046875,607.6491088867188,72,200,4597,565,200,0,16,51,5,0,0
182,2.0,0.3,772.5723266601562,689.3743286132812,58,203,4563,639,203,0,16,37,5,0,0
183,2.0,0.5,760.6644287109375,649.0875244140625,69,202,4561,549,202,0,32,16,21,0,0
184,2.0,0.4,631.7412719726562,582.1287841796875,58,203,4703,546,203,0,16,37,5,0,0
185,2.0,0.4,652.0943603515625,591.626953125,58,202,4660,597,202,0,16,37,5,0,0
186,2.0,0.5,735.1779174804688,542.6649780273438,70,207,4710,577,207,0,32,16,22,0,0
187,2.0,0.6,611.7798461914062,538.88525390625,58,212,4760,584,212,0,16,37,5,0,0
188,2.0,0.7,735.9970703125,624.7733764648438,82,201,4672,573,201,0,31,30,21,0,0
189,2.0,0.2,805.6580200195312,688.592041015625,53,221,4933,578,221,0,16,16,21,0,0
190,2.0,0.3,795.8475341796875,707.3995361328125,62,200,4393,523,200,0,16,41,5,0,0
191,2.0,0.4,802.8819580078125,680.9127807617188,119,201,4524,580,201,0,42,56,21,0,0
192,2.0,0.5,694.4073486328125,631.2410888671875,23,216,4841,616,216,0,2,16,5,0,0
193,2.0,0.4,695.4424438476562,616.2815551757812,69,201,4579,597,201,0,32,16,21,0,0
194,2.0,0.5,702.6107788085938,617.5517578125,120,204,4676,565,204,0,64,51,5,0,0
195,2.0,0.3,765.3345336914062,628.2591552734375,69,201,4640,563,201,0,32,16,21,0,0
196,2.0,0.8,655.1865234375,563.1470947265625,69,201,4635,602,201,0,32,16,21,0,0
197,2.0,0.3,818.57763671875,663.5140380859375,69,210,4758,614,210,0,32,16,21,0,0
198,2.0,0.3,650.1709594726562,566.2767333984375,69,203,4560,572,203,0,32,16,21,0,0
199,2.0,0.4,820.0286254882812,719.8646850585938,69,202,4533,602,202,0,32,16,21,0,0
0,3.0,0.2,1247.6329345703125,1050.8896484375,69,216,4833,571,216,0,32,16,21,0,0
1,3.0,0.2,1343.538818359375,1222.1988525390625,62,205,4707,597,205,0,16,41,5,0,0
2,3.0,0.1,1284.07958984375,1197.60205078125,46,201,4406,566,201,0,16,25,5,0,0
3,3.0,0.5,1376.2098388671875,1325.4158935546875,39,204,4500,582,204,0,18,16,5,0,0
4,3.0,0.5,1401.70166015625,1314.52587890625,23,202,4473,602,202,0,2,16,5,0,0
5,3.0,0.2,1379.6654052734375,1223.81298828125,69,201,4529,522,201,0,32,16,21,0,0
6,3.0,0.4,1221.5477294921875,1090.9276123046875,69,200,4517,535,200,0,32,16,21,0,0
7,3.0,0.2,1320.6007080078125,1190.98193359375,69,206,4520,587,206,0,32,16,21,0,0
8,3.0,0.4,1329.12060546875,1145.4622802734375,98,201,4436,592,201,0,47,30,21,0,0
9,3.0,0.3,1379.387939453125,1236.0679931640625,69,202,4444,572,202,0,32,16,21,0,0
10,3.0,0.4,1143.871826171875,1040.9710693359375,62,201,4489,555,201,0,16,41,5,0,0
11,3.0,0.1,1423.1290283203125,1252.9964599609375,69,202,4619,555,202,0,32,16,21,0,0
12,3.0,0.3,1450.4737548828125,1282.7916259765625,69,202,4522,558,202,0,32,16,21,0,0
13,3.0,0.3,1297.4754638671875,1208.7547607421875,74,211,4741,555,211,0,32,37,5,0,0
14,3.0,0.2,1324.276611328125,1165.955078125,69,232,5100,592,232,0,32,16,21,0,0
15,3.0,0.2,1337.9703369140625,1178.8651123046875,69,208,4603,595,208,0,32,16,21,0,0
16,3.0,0.3,1319.0445556640625,1162.0213623046875,114,203,4460,559,203,0,63,30,21,0,0
17,3.0,0.2,1373.162109375,1191.1331787109375,69,207,4672,611,207,0,32,16,21,0,0
18,3.0,0.3,1139.96435546875,1001.7218627929688,69,203,4611,586,203,0,32,16,21,0,0
19,3.0,0.4,1478.6409912109375,1332.9879150390625,58,209,4582,576,209,0,16,37,5,0,0
20,3.0,0.2,1372.861083984375,1176.2593994140625,69,204,4491,561,204,0,32,16,21,0,0
21,3.0,0.2,1343.5516357421875,1230.358154296875,69,205,4639,561,205,0,32,16,21,0,0
22,3.0,0.3,1367.9017333984375,1251.4974365234375,58,204,4642,666,204,0,16,37,5,0,0
23,3.0,0.1,1181.161376953125,1029.272216796875,69,203,4573,570,203,0,32,16,21,0,0
24,3.0,0.4,1383.8380126953125,1283.7738037109375,69,201,4518,543,201,0,32,16,21,0,0
25,3.0,0.3,1316.89697265625,1187.680908203125,69,201,4485,514,201,0,32,16,21,0,0
26,3.0,0.4,1287.7293701171875,1096.694091796875,69,201,4431,570,201,0,32,16,21,0,0
27,3.0,0.2,1325.4302978515625,1238.718017578125,58,201,4560,602,201,0,16,37,5,0,0
28,3.0,0.2,1308.0369873046875,1156.55419921875,82,207,4549,574,207,0,31,30,21,0,0
29,3.0,0.4,1312.0675048828125,1199.0321044921875,58,213,4677,597,213,0,16,37,5,0,0
30,3.0,0.3,1338.18212890625,1232.34033203125,58,206,4628,645,206,0,16,37,5,0,0
31,3.0,0.4,1367.8731689453125,1262.886474609375,58,211,4738,618,211,0,16,37,5,0,0
32,3.0,0.4,1282.650390625,1146.52880859375,69,201,4381,557,201,0,32,16,21,0,0
33,3.0,0.3,1366.1971435546875,1235.515625,69,216,4738,603,216,0,32,16,21,0,0
34,3.0,0.3,1374.3193359375,1273.3814697265625,69,223,4915,601,223,0,32,16,21,0,0
35,3.0,0.3,1352.4259033203125,1247.2703857421875,58,208,4744,577,208,0,16,37,5,0,0
36,3.0,0.4,1227.386962890625,1093.8887939453125,114,208,4658,586,208,0,63,30,21,0,0
37,3.0,0.1,1384.4100341796875,1227.149169921875,69,208,4609,575,208,0,32,16,21,0,0
38,3.0,0.4,1350.6256103515625,1174.1505126953125,82,200,4472,551,200,0,31,30,21,0,0
39,3.0,0.3,1339.77734375,1166.3876953125,69,211,4710,596,211,0,32,16,21,0,0
40,3.0,0.2,1415.2447509765625,1284.8575439453125,46,200,4457,523,200,0,16,25,5,0,0
41,3.0,0.2,1334.0751953125,1171.498779296875,69,205,4629,583,205,0,32,16,21,0,0
42,3.0,0.3,1267.283447265625,1114.7911376953125,69,216,4754,543,216,0,32,16,21,0,0
43,3.0,0.3,1271.29541015625,1155.772216796875,58,200,4589,610,200,0,16,37,5,0,0
44,3.0,0.4,1338.3472900390625,1214.1148681640625,69,208,4650,580,208,0,32,16,21,0,0
45,3.0,0.2,1420.9005126953125,1272.3160400390625,83,201,4454,561,201,0,48,30,5,0,0
46,3.0,0.2,1348.2208251953125,1212.212890625,69,218,4772,629,218,0,32,16,21,0,0
47,3.0,0.2,1368.6400146484375,1199.80615234375,69,211,4738,573,211,0,32,16,21,0,0
48,3.0,0.3,1338.1473388671875,1206.43896484375,69,202,4506,584,202,0,32,16,21,0,0
