query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
137,rotation_shift,0.9,236.70089721679688,189.15760803222656,77,201,4825,526,201,0,32,40,5,0,0
138,rotation_shift,0.6,240.60107421875,164.09371948242188,82,208,5030,559,208,0,16,57,9,0,0
139,rotation_shift,0.5,246.72335815429688,196.1240234375,89,209,4941,577,209,0,48,31,10,0,0
140,rotation_shift,0.9,300.27471923828125,159.41061401367188,98,200,4798,477,200,0,64,16,18,0,0
141,rotation_shift,0.6,312.7926940917969,195.82969665527344,77,200,4765,535,200,0,16,25,36,0,0
142,rotation_shift,0.8,285.83477783203125,190.10574340820312,74,202,4838,512,202,0,48,15,11,0,0
143,rotation_shift,0.8,269.1490783691406,186.79803466796875,73,203,4813,540,203,0,48,15,10,0,0
144,rotation_shift,1.0,281.9753723144531,201.59054565429688,49,207,4866,524,207,0,11,21,17,0,0
145,rotation_shift,0.7,283.2826843261719,195.00833129882812,74,200,4860,606,200,0,16,27,31,0,0
146,rotation_shift,0.9,218.35667419433594,198.74957275390625,45,202,4736,494,202,0,16,24,5,0,0
147,rotation_shift,0.7,300.7655029296875,173.59609985351562,70,201,4901,524,201,0,32,13,25,0,0
148,rotation_shift,0.9,221.6023712158203,156.552734375,138,203,4884,572,203,0,64,63,11,0,0
149,rotation_shift,0.6,245.96849060058594,165.86932373046875,71,210,4921,511,210,0,16,25,30,0,0
150,rotation_shift,0.9,249.43055725097656,142.84713745117188,72,200,4849,553,200,0,32,25,15,0,0
151,rotation_shift,0.7,242.5446319580078,198.057861328125,87,201,4823,554,201,0,16,60,11,0,0
152,rotation_shift,0.8,275.5504150390625,169.17636108398438,64,200,4739,498,200,0,16,30,18,0,0
153,rotation_shift,0.8,216.98162841796875,184.5001678466797,46,200,4774,537,200,0,16,25,5,0,0
154,rotation_shift,1.0,302.5927429199219,202.75247192382812,90,206,4918,533,206,0,32,47,11,0,0
155,rotation_shift,0.8,238.25027465820312,174.1936492919922,110,201,4902,568,201,0,64,41,5,0,0
156,rotation_shift,0.7,232.3744354248047,151.7500762939453,52,200,4820,519,200,0,16,27,9,0,0
157,rotation_shift,0.9,275.5599670410156,176.396240234375,103,200,4793,532,200,0,64,12,27,0,0
158,rotation_shift,0.6,215.63009643554688,203.28610229492188,37,202,4870,544,202,0,16,16,5,0,0
159,rotation_shift,0.8,278.4426574707031,191.92340087890625,69,201,4924,538,201,0,16,32,21,0,0
160,rotation_shift,0.8,294.75396728515625,174.61630249023438,66,200,4865,519,200,0,32,10,24,0,0
161,rotation_shift,0.8,292.7327575683594,235.78872680664062,87,201,4891,592,201,0,32,29,26,0,0
162,rotation_shift,0.8,309.2053527832031,217.29457092285156,69,201,4768,560,201,0,16,15,38,0,0
163,rotation_shift,0.9,291.8301086425781,175.7056121826172,60,200,4767,531,200,0,16,25,19,0,0
164,rotation_shift,0.8,231.2206573486328,160.0447235107422,71,200,4770,534,200,0,16,31,24,0,0
165,rotation_shift,0.8,218.70718383789062,146.77841186523438,58,204,4953,531,204,0,32,15,11,0,0
166,rotation_shift,0.8,284.41192626953125,225.6247100830078,58,201,4782,556,201,0,32,15,11,0,0
167,rotation_shift,0.7,291.72998046875,181.32823181152344,68,201,4791,498,201,0,32,16,20,0,0
168,rotation_shift,0.5,278.6334228515625,181.55409240722656,99,201,4903,536,201,0,15,62,22,0,0
169,rotation_shift,0.9,237.38687133789062,155.8160400390625,105,214,5126,560,214,0,80,15,10,0,0
170,rotation_shift,0.5,247.67906188964844,159.6651153564453,115,200,4915,522,200,0,48,46,21,0,0
171,rotation_shift,0.7,295.777099609375,207.99119567871094,111,201,4841,567,201,0,32,57,22,0,0
172,rotation_shift,0.7,278.27532958984375,159.27442932128906,75,201,4898,536,201,0,32,16,27,0,0
173,rotation_shift,0.8,252.9802703857422,176.81797790527344,91,201,4780,551,201,0,16,43,32,0,0
174,rotation_shift,0.8,229.25120544433594,189.92617797851562,53,203,4919,557,203,0,16,32,5,0,0
175,rotation_shift,0.6,299.89459228515625,207.37362670898438,57,202,4826,616,202,0,16,15,26,0,0
176,rotation_shift,0.6,255.36045837402344,187.07469177246094,69,205,4990,555,205,0,16,31,22,0,0
177,rotation_shift,0.6,255.9974822998047,176.55027770996094,116,216,5105,539,216,0,64,27,25,0,0
178,rotation_shift,0.4,285.6424255371094,211.28036499023438,41,213,5239,567,213,0,16,15,10,0,0
179,rotation_shift,0.7,258.6678161621094,188.37286376953125,81,200,4843,577,200,0,16,28,37,0,0
180,rotation_shift,0.8,310.5712890625,185.61996459960938,97,201,4999,550,201,0,47,30,20,0,0
181,rotation_shift,0.6,238.3942108154297,188.86643981933594,73,203,4911,554,203,0,32,31,10,0,0
182,rotation_shift,0.7,272.1463317871094,193.67205810546875,54,202,4864,531,202,0,15,9,30,0,0
183,rotation_shift,0.7,251.66537475585938,186.7873992919922,105,202,4909,526,202,0,61,23,21,0,0
184,rotation_shift,0.9,273.2157287597656,190.4696044921875,64,205,4877,520,205,0,16,16,32,0,0
185,rotation_shift,0.5,294.89935302734375,186.3914031982422,151,200,4947,522,200,0,64,57,30,0,0
186,rotation_shift,0.6,313.4486999511719,165.5712127685547,131,201,4856,555,201,0,64,43,24,0,0
187,rotation_shift,0.7,308.8687438964844,212.84043884277344,86,207,4908,568,207,0,32,43,11,0,0
188,rotation_shift,0.7,241.13609313964844,179.73681640625,99,200,4855,522,200,0,48,12,39,0,0
189,rotation_shift,0.4,300.9835510253906,211.89767456054688,58,202,4834,547,202,0,16,31,11,0,0
190,rotation_shift,0.8,287.218505859375,197.48854064941406,35,204,4850,584,204,0,15,11,9,0,0
191,rotation_shift,0.8,259.2666320800781,176.66087341308594,97,202,4857,553,202,0,32,44,21,0,0
192,rotation_shift,0.8,281.8808898925781,197.8330535888672,78,204,4965,513,204,0,13,28,37,0,0
193,rotation_shift,0.8,243.61532592773438,161.47579956054688,112,204,4882,524,204,0,32,44,36,0,0
194,rotation_shift,0.7,274.41168212890625,185.70713806152344,92,200,4692,557,200,0,32,32,28,0,0
195,rotation_shift,1.0,267.62664794921875,183.97276306152344,71,200,4829,582,200,0,16,25,30,0,0
196,rotation_shift,0.7,254.2760467529297,182.739501953125,88,215,5187,541,215,0,48,15,25,0,0
197,rotation_shift,0.7,228.2460174560547,172.70834350585938,73,201,4869,567,201,0,32,31,10,0,0
198,rotation_shift,0.8,268.95623779296875,183.6295166015625,113,200,4772,548,200,0,80,16,17,0,0
199,rotation_shift,0.5,253.7362060546875,182.24388122558594,70,200,4761,553,200,0,32,16,22,0,0
